,,,SolarPV_01,BESS_01,AEL_01,PEMEL_01,HEMEL_01,H2Tank_01
period1,sc01,t7307, 11.3475036 ,,,,,
period1,sc01,t7308, 13.031387736 ,,,,,
period1,sc01,t7309, 12.977942502 ,,,,,
period1,sc01,t7310, 11.53797165 ,,,,,
period1,sc01,t7311, 9.92358852 ,,,,,
period1,sc01,t7312, 8.327462478 ,,,,,
period1,sc01,t7313, 4.8186999066 ,,,,,
period1,sc01,t7314, 0.8927287572 ,,,,,
period1,sc01,t7315, 0.00029415999 ,,,,,
period1,sc01,t7316, 0.000075336312 ,,,,,
period1,sc01,t7317, 0.000077513662 ,,,,,
period1,sc01,t7318, 0.000032877988 ,,,,,
period1,sc01,t7319, 0.00002220897 ,,,,,
period1,sc01,t7320, 0.000055957896 ,,,,,
period1,sc01,t7321, 0.00010734336 ,,,,,
period1,sc01,t7322, 0.00004485341 ,,,,,
period1,sc01,t7323, 0.000137826258 ,,,,,
period1,sc01,t7324, 0.00003832136 ,,,,,
period1,sc01,t7325, 0.000052909608 ,,,,,
period1,sc01,t7326, 0.00005007905 ,,,,,
period1,sc01,t7327, 0.00005835298 ,,,,,
period1,sc01,t7328, 0.000495564868 ,,,,,
period1,sc01,t7329, 0.51101534514 ,,,,,
period1,sc01,t7330, 2.3477233254 ,,,,,
period1,sc01,t7331, 4.167885624 ,,,,,
period1,sc01,t7332, 5.51145648 ,,,,,
period1,sc01,t7333, 6.493752708 ,,,,,
period1,sc01,t7334, 6.368010744 ,,,,,
period1,sc01,t7335, 5.7396732474 ,,,,,
period1,sc01,t7336, 4.3936528722 ,,,,,
period1,sc01,t7337, 3.137493909 ,,,,,
period1,sc01,t7338, 0.9233510082 ,,,,,
period1,sc01,t7339, 0.000331828146 ,,,,,
period1,sc01,t7340, 0.000059441658 ,,,,,
period1,sc01,t7341, 0.000032877988 ,,,,,
period1,sc01,t7342, 0.000052474136 ,,,,,
period1,sc01,t7343, 0.000032442516 ,,,,,
period1,sc01,t7344, 0.000041151916 ,,,,,
period1,sc01,t7345, 0.000089706822 ,,,,,
period1,sc01,t7346, 0.00004485341 ,,,,,
period1,sc01,t7347, 0.000101464512 ,,,,,
period1,sc01,t7348, 0.000076860458 ,,,,,
period1,sc01,t7349, 0.000071199346 ,,,,,
period1,sc01,t7350, 0.000051385462 ,,,,,
period1,sc01,t7351, 0.000091666436 ,,,,,
period1,sc01,t7352, 0.05294879832 ,,,,,
period1,sc01,t7353, 1.2671066784 ,,,,,
period1,sc01,t7354, 4.366041897 ,,,,,
period1,sc01,t7355, 6.899967846 ,,,,,
period1,sc01,t7356, 8.992483974 ,,,,,
period1,sc01,t7357, 10.25643567 ,,,,,
period1,sc01,t7358, 10.432905534 ,,,,,
period1,sc01,t7359, 9.38102991 ,,,,,
period1,sc01,t7360, 7.536156864 ,,,,,
period1,sc01,t7361, 5.4238616898 ,,,,,
period1,sc01,t7362, 1.3592739054 ,,,,,
period1,sc01,t7363, 0.000325078362 ,,,,,
period1,sc01,t7364, 0.00005748204 ,,,,,
period1,sc01,t7365, 0.000084698914 ,,,,,
period1,sc01,t7366, 0.000053345076 ,,,,,
period1,sc01,t7367, 0.000027652344 ,,,,,
period1,sc01,t7368, 0.000061619008 ,,,,,
period1,sc01,t7369, 0.000094279256 ,,,,,
period1,sc01,t7370, 0.000067062384 ,,,,,
period1,sc01,t7371, 0.000124108952 ,,,,,
period1,sc01,t7372, 0.000092537376 ,,,,,
period1,sc01,t7373, 0.000079473276 ,,,,,
period1,sc01,t7374, 0.000060965798 ,,,,,
period1,sc01,t7375, 0.000114093142 ,,,,,
period1,sc01,t7376, 0.05317742004 ,,,,,
period1,sc01,t7377, 2.0102645526 ,,,,,
period1,sc01,t7378, 6.480133386 ,,,,,
period1,sc01,t7379, 10.05233523 ,,,,,
period1,sc01,t7380, 12.922282896 ,,,,,
period1,sc01,t7381, 13.860598842 ,,,,,
period1,sc01,t7382, 12.99219543 ,,,,,
period1,sc01,t7383, 11.458999158 ,,,,,
period1,sc01,t7384, 8.502527952 ,,,,,
period1,sc01,t7385, 4.6886271918 ,,,,,
period1,sc01,t7386, 1.0489296726 ,,,,,
period1,sc01,t7387, 0.000402374288 ,,,,,
period1,sc01,t7388, 0.000096456606 ,,,,,
period1,sc01,t7389, 0.000087311738 ,,,,,
period1,sc01,t7390, 0.00005399828 ,,,,,
period1,sc01,t7391, 0.000029394228 ,,,,,
period1,sc01,t7392, 0.000067933324 ,,,,,
period1,sc01,t7393, 0.00008840041 ,,,,,
period1,sc01,t7394, 0.000071852552 ,,,,,
period1,sc01,t7395, 0.00010211772 ,,,,,
period1,sc01,t7396, 0.000096238872 ,,,,,
period1,sc01,t7397, 0.000092101908 ,,,,,
period1,sc01,t7398, 0.000065973706 ,,,,,
period1,sc01,t7399, 0.000108649766 ,,,,,
period1,sc01,t7400, 0.04865070924 ,,,,,
period1,sc01,t7401, 1.991635146 ,,,,,
period1,sc01,t7402, 6.25752765 ,,,,,
period1,sc01,t7403, 9.917957898 ,,,,,
period1,sc01,t7404, 12.225130254 ,,,,,
period1,sc01,t7405, 13.731251172 ,,,,,
period1,sc01,t7406, 13.791509352 ,,,,,
period1,sc01,t7407, 13.05453732 ,,,,,
period1,sc01,t7408, 11.054129634 ,,,,,
period1,sc01,t7409, 7.562579004 ,,,,,
period1,sc01,t7410, 2.1262802952 ,,,,,
period1,sc01,t7411, 0.000894673132 ,,,,,
period1,sc01,t7412, 0.000101682246 ,,,,,
period1,sc01,t7413, 0.000089271352 ,,,,,
period1,sc01,t7414, 0.000068368792 ,,,,,
period1,sc01,t7415, 0.000028523284 ,,,,,
period1,sc01,t7416, 0.000077731396 ,,,,,
period1,sc01,t7417, 0.000134995704 ,,,,,
period1,sc01,t7418, 0.000073594432 ,,,,,
period1,sc01,t7419, 0.000152196768 ,,,,,
period1,sc01,t7420, 0.000097545284 ,,,,,
period1,sc01,t7421, 0.000103424126 ,,,,,
period1,sc01,t7422, 0.000082739304 ,,,,,
period1,sc01,t7423, 0.000178978174 ,,,,,
period1,sc01,t7424, 0.05792622042 ,,,,,
period1,sc01,t7425, 3.4560815904 ,,,,,
period1,sc01,t7426, 11.020541832 ,,,,,
period1,sc01,t7427, 15.812617098 ,,,,,
period1,sc01,t7428, 18.369281112 ,,,,,
period1,sc01,t7429, 19.473171456 ,,,,,
period1,sc01,t7430, 19.318884426 ,,,,,
period1,sc01,t7431, 17.903794152 ,,,,,
period1,sc01,t7432, 15.091955604 ,,,,,
period1,sc01,t7433, 10.08805248 ,,,,,
period1,sc01,t7434, 2.7610779888 ,,,,,
period1,sc01,t7435, 0.03314362236 ,,,,,
period1,sc01,t7436, 0.000111262588 ,,,,,
period1,sc01,t7437, 0.000092101908 ,,,,,
period1,sc01,t7438, 0.000064449558 ,,,,,
period1,sc01,t7439, 0.00002874102 ,,,,,
period1,sc01,t7440, 0.000075554048 ,,,,,
period1,sc01,t7441, 0.000139785874 ,,,,,
period1,sc01,t7442, 0.000073376696 ,,,,,
period1,sc01,t7443, 0.000154809586 ,,,,,
period1,sc01,t7444, 0.000099504896 ,,,,,
period1,sc01,t7445, 0.000102770924 ,,,,,
period1,sc01,t7446, 0.00008665853 ,,,,,
period1,sc01,t7447, 0.00018877625 ,,,,,
period1,sc01,t7448, 0.0489381195 ,,,,,
period1,sc01,t7449, 3.1754189934 ,,,,,
period1,sc01,t7450, 10.877836134 ,,,,,
period1,sc01,t7451, 15.74649969 ,,,,,
period1,sc01,t7452, 18.376133226 ,,,,,
period1,sc01,t7453, 19.532880924 ,,,,,
period1,sc01,t7454, 19.699441674 ,,,,,
period1,sc01,t7455, 18.91306122 ,,,,,
period1,sc01,t7456, 16.224110124 ,,,,,
period1,sc01,t7457, 10.886961408 ,,,,,
period1,sc01,t7458, 2.9285662878 ,,,,,
period1,sc01,t7459, 0.0308443407 ,,,,,
period1,sc01,t7460, 0.000104295068 ,,,,,
period1,sc01,t7461, 0.000095367934 ,,,,,
period1,sc01,t7462, 0.000065973706 ,,,,,
period1,sc01,t7463, 0.000028087814 ,,,,,
period1,sc01,t7464, 0.000076860458 ,,,,,
period1,sc01,t7465, 0.000134995704 ,,,,,
period1,sc01,t7466, 0.000056393366 ,,,,,
period1,sc01,t7467, 0.000142616426 ,,,,,
period1,sc01,t7468, 0.000087964942 ,,,,,
period1,sc01,t7469, 0.000098633954 ,,,,,
period1,sc01,t7470, 0.000079908748 ,,,,,
period1,sc01,t7471, 0.000168091424 ,,,,,
period1,sc01,t7472, 0.0320070456 ,,,,,
period1,sc01,t7473, 2.4188573514 ,,,,,
period1,sc01,t7474, 8.348652456 ,,,,,
period1,sc01,t7475, 13.935743544 ,,,,,
period1,sc01,t7476, 17.05862526 ,,,,,
period1,sc01,t7477, 18.786012846 ,,,,,
period1,sc01,t7478, 19.343294706 ,,,,,
period1,sc01,t7479, 18.398146242 ,,,,,
period1,sc01,t7480, 15.788128452 ,,,,,
period1,sc01,t7481, 10.61676315 ,,,,,
period1,sc01,t7482, 2.8240665486 ,,,,,
period1,sc01,t7483, 0.000888576552 ,,,,,
period1,sc01,t7484, 0.000091666436 ,,,,,
period1,sc01,t7485, 0.000072070288 ,,,,,
period1,sc01,t7486, 0.000051603196 ,,,,,
period1,sc01,t7487, 0.000026563672 ,,,,,
period1,sc01,t7488, 0.00005922392 ,,,,,
period1,sc01,t7489, 0.000138261726 ,,,,,
period1,sc01,t7490, 0.000070328406 ,,,,,
period1,sc01,t7491, 0.000151761298 ,,,,,
period1,sc01,t7492, 0.000101029044 ,,,,,
period1,sc01,t7493, 0.000096892074 ,,,,,
period1,sc01,t7494, 0.000071852552 ,,,,,
period1,sc01,t7495, 0.000114964084 ,,,,,
period1,sc01,t7496, 0.000976759228 ,,,,,
period1,sc01,t7497, 2.548609995 ,,,,,
period1,sc01,t7498, 9.64004529 ,,,,,
period1,sc01,t7499, 14.715676866 ,,,,,
period1,sc01,t7500, 17.98232247 ,,,,,
period1,sc01,t7501, 19.539589338 ,,,,,
period1,sc01,t7502, 19.741201068 ,,,,,
period1,sc01,t7503, 18.45652971 ,,,,,
period1,sc01,t7504, 15.606250038 ,,,,,
period1,sc01,t7505, 10.397802294 ,,,,,
period1,sc01,t7506, 2.71991301 ,,,,,
period1,sc01,t7507, 0.000872681898 ,,,,,
period1,sc01,t7508, 0.000114093142 ,,,,,
period1,sc01,t7509, 0.000081868364 ,,,,,
period1,sc01,t7510, 0.000063143152 ,,,,,
period1,sc01,t7511, 0.000024821794 ,,,,,
period1,sc01,t7512, 0.000077078192 ,,,,,
period1,sc01,t7513, 0.000133907028 ,,,,,
period1,sc01,t7514, 0.000074029902 ,,,,,
period1,sc01,t7515, 0.000152196768 ,,,,,
period1,sc01,t7516, 0.000096892074 ,,,,,
period1,sc01,t7517, 0.00010473054 ,,,,,
period1,sc01,t7518, 0.000085787592 ,,,,,
period1,sc01,t7519, 0.000182461934 ,,,,,
period1,sc01,t7520, 0.03527307066 ,,,,,
period1,sc01,t7521, 2.8472683896 ,,,,,
period1,sc01,t7522, 10.58326026 ,,,,,
period1,sc01,t7523, 15.342015546 ,,,,,
period1,sc01,t7524, 17.74740381 ,,,,,
period1,sc01,t7525, 18.831711066 ,,,,,
period1,sc01,t7526, 18.845996664 ,,,,,
period1,sc01,t7527, 17.831699916 ,,,,,
period1,sc01,t7528, 15.181901928 ,,,,,
period1,sc01,t7529, 10.130785152 ,,,,,
period1,sc01,t7530, 2.6133491448 ,,,,,
period1,sc01,t7531, 0.00071787231 ,,,,,
period1,sc01,t7532, 0.000119754252 ,,,,,
period1,sc01,t7533, 0.000088835884 ,,,,,
period1,sc01,t7534, 0.00006053033 ,,,,,
period1,sc01,t7535, 0.000025692732 ,,,,,
period1,sc01,t7536, 0.000076642722 ,,,,,
period1,sc01,t7537, 0.000132600616 ,,,,,
period1,sc01,t7538, 0.000072288022 ,,,,,
period1,sc01,t7539, 0.000153067708 ,,,,,
period1,sc01,t7540, 0.000098416222 ,,,,,
period1,sc01,t7541, 0.000101682246 ,,,,,
period1,sc01,t7542, 0.000089271352 ,,,,,
period1,sc01,t7543, 0.000182679668 ,,,,,
period1,sc01,t7544, 0.03057652662 ,,,,,
period1,sc01,t7545, 2.6216644446 ,,,,,
period1,sc01,t7546, 9.972010608 ,,,,,
period1,sc01,t7547, 14.744685696 ,,,,,
period1,sc01,t7548, 17.257193046 ,,,,,
period1,sc01,t7549, 18.298558602 ,,,,,
period1,sc01,t7550, 18.329180856 ,,,,,
period1,sc01,t7551, 17.28263538 ,,,,,
period1,sc01,t7552, 14.64042111 ,,,,,
period1,sc01,t7553, 9.590656458 ,,,,,
period1,sc01,t7554, 2.3770522314 ,,,,,
period1,sc01,t7555, 0.00062446399 ,,,,,
period1,sc01,t7556, 0.000109956178 ,,,,,
period1,sc01,t7557, 0.00009014229 ,,,,,
period1,sc01,t7558, 0.000064667296 ,,,,,
period1,sc01,t7559, 0.000025910464 ,,,,,
period1,sc01,t7560, 0.000081868364 ,,,,,
period1,sc01,t7561, 0.00013347156 ,,,,,
period1,sc01,t7562, 0.000075771782 ,,,,,
period1,sc01,t7563, 0.00014871301 ,,,,,
period1,sc01,t7564, 0.000101899982 ,,,,,
period1,sc01,t7565, 0.000099722632 ,,,,,
period1,sc01,t7566, 0.000086876268 ,,,,,
period1,sc01,t7567, 0.000175276678 ,,,,,
period1,sc01,t7568, 0.000808667804 ,,,,,
period1,sc01,t7569, 2.1975710904 ,,,,,
period1,sc01,t7570, 8.758728024 ,,,,,
period1,sc01,t7571, 13.142504436 ,,,,,
period1,sc01,t7572, 15.64590612 ,,,,,
period1,sc01,t7573, 16.865975502 ,,,,,
period1,sc01,t7574, 16.933399314 ,,,,,
period1,sc01,t7575, 16.129205982 ,,,,,
period1,sc01,t7576, 13.739017788 ,,,,,
period1,sc01,t7577, 8.926085682 ,,,,,
period1,sc01,t7578, 2.0879632896 ,,,,,
period1,sc01,t7579, 0.000442873 ,,,,,
period1,sc01,t7580, 0.000113875406 ,,,,,
period1,sc01,t7581, 0.000088835884 ,,,,,
period1,sc01,t7582, 0.00006575597 ,,,,,
period1,sc01,t7583, 0.000027652344 ,,,,,
period1,sc01,t7584, 0.000074900844 ,,,,,
period1,sc01,t7585, 0.000132382882 ,,,,,
period1,sc01,t7586, 0.000069892936 ,,,,,
period1,sc01,t7587, 0.00014914848 ,,,,,
period1,sc01,t7588, 0.00009362605 ,,,,,
period1,sc01,t7589, 0.000095803402 ,,,,,
period1,sc01,t7590, 0.000079908748 ,,,,,
period1,sc01,t7591, 0.000158293346 ,,,,,
period1,sc01,t7592, 0.000675849452 ,,,,,
period1,sc01,t7593, 1.7703488838 ,,,,,
period1,sc01,t7594, 7.855423878 ,,,,,
period1,sc01,t7595, 13.004926398 ,,,,,
period1,sc01,t7596, 16.09834203 ,,,,,
period1,sc01,t7597, 17.618199864 ,,,,,
period1,sc01,t7598, 17.75403384 ,,,,,
period1,sc01,t7599, 16.575554016 ,,,,,
period1,sc01,t7600, 13.961081364 ,,,,,
period1,sc01,t7601, 8.742802884 ,,,,,
period1,sc01,t7602, 1.9816084488 ,,,,,
period1,sc01,t7603, 0.000497524484 ,,,,,
period1,sc01,t7604, 0.000097109814 ,,,,,
period1,sc01,t7605, 0.000086440796 ,,,,,
period1,sc01,t7606, 0.00006053033 ,,,,,
period1,sc01,t7607, 0.000025692732 ,,,,,
period1,sc01,t7608, 0.000070546142 ,,,,,
period1,sc01,t7609, 0.00013281835 ,,,,,
period1,sc01,t7610, 0.000074029902 ,,,,,
period1,sc01,t7611, 0.000150672622 ,,,,,
period1,sc01,t7612, 0.000102553186 ,,,,,
period1,sc01,t7613, 0.000088835884 ,,,,,
period1,sc01,t7614, 0.000074247636 ,,,,,
period1,sc01,t7615, 0.000126939508 ,,,,,
period1,sc01,t7616, 0.000505362944 ,,,,,
period1,sc01,t7617, 1.3617822132 ,,,,,
period1,sc01,t7618, 7.176717744 ,,,,,
period1,sc01,t7619, 12.419341158 ,,,,,
period1,sc01,t7620, 15.72643323 ,,,,,
period1,sc01,t7621, 17.565322914 ,,,,,
period1,sc01,t7622, 17.865091758 ,,,,,
period1,sc01,t7623, 16.975720476 ,,,,,
period1,sc01,t7624, 14.324923092 ,,,,,
period1,sc01,t7625, 9.079797894 ,,,,,
period1,sc01,t7626, 1.9665520728 ,,,,,
period1,sc01,t7627, 0.000456154832 ,,,,,
period1,sc01,t7628, 0.000089924556 ,,,,,
period1,sc01,t7629, 0.000086876268 ,,,,,
period1,sc01,t7630, 0.000061401272 ,,,,,
period1,sc01,t7631, 0.000026999142 ,,,,,
period1,sc01,t7632, 0.000075771782 ,,,,,
period1,sc01,t7633, 0.000138261726 ,,,,,
period1,sc01,t7634, 0.000075554048 ,,,,,
period1,sc01,t7635, 0.000158075614 ,,,,,
period1,sc01,t7636, 0.000102335452 ,,,,,
period1,sc01,t7637, 0.000096021136 ,,,,,
period1,sc01,t7638, 0.000080561952 ,,,,,
period1,sc01,t7639, 0.000143051898 ,,,,,
period1,sc01,t7640, 0.000615101388 ,,,,,
period1,sc01,t7641, 1.4659161564 ,,,,,
period1,sc01,t7642, 7.343827182 ,,,,,
period1,sc01,t7643, 12.125934552 ,,,,,
period1,sc01,t7644, 14.887541628 ,,,,,
period1,sc01,t7645, 16.472928978 ,,,,,
period1,sc01,t7646, 16.94836425 ,,,,,
period1,sc01,t7647, 16.223091126 ,,,,,
period1,sc01,t7648, 13.60997061 ,,,,,
period1,sc01,t7649, 8.458103484 ,,,,,
period1,sc01,t7650, 1.7815644138 ,,,,,
period1,sc01,t7651, 0.000371020448 ,,,,,
period1,sc01,t7652, 0.000087094004 ,,,,,
period1,sc01,t7653, 0.000088182676 ,,,,,
period1,sc01,t7654, 0.000062489946 ,,,,,
period1,sc01,t7655, 0.00002787008 ,,,,,
period1,sc01,t7656, 0.000077513662 ,,,,,
period1,sc01,t7657, 0.000131947412 ,,,,,
period1,sc01,t7658, 0.000068368792 ,,,,,
period1,sc01,t7659, 0.000149801682 ,,,,,
period1,sc01,t7660, 0.000102770924 ,,,,,
period1,sc01,t7661, 0.000092972848 ,,,,,
period1,sc01,t7662, 0.000071852552 ,,,,,
period1,sc01,t7663, 0.000121496132 ,,,,,
period1,sc01,t7664, 0.000578086434 ,,,,,
period1,sc01,t7665, 1.6919969424 ,,,,,
period1,sc01,t7666, 7.899175548 ,,,,,
period1,sc01,t7667, 12.868791942 ,,,,,
period1,sc01,t7668, 15.76402518 ,,,,,
period1,sc01,t7669, 17.354115606 ,,,,,
period1,sc01,t7670, 17.603561532 ,,,,,
period1,sc01,t7671, 16.571308188 ,,,,,
period1,sc01,t7672, 13.83878832 ,,,,,
period1,sc01,t7673, 8.347411356 ,,,,,
period1,sc01,t7674, 1.6057869444 ,,,,,
period1,sc01,t7675, 0.000399761468 ,,,,,
period1,sc01,t7676, 0.000112786734 ,,,,,
period1,sc01,t7677, 0.000100375834 ,,,,,
period1,sc01,t7678, 0.000062707678 ,,,,,
period1,sc01,t7679, 0.000026999142 ,,,,,
period1,sc01,t7680, 0.000072070288 ,,,,,
period1,sc01,t7681, 0.000131729678 ,,,,,
period1,sc01,t7682, 0.000069675204 ,,,,,
period1,sc01,t7683, 0.0001474066 ,,,,,
period1,sc01,t7684, 0.000103206392 ,,,,,
period1,sc01,t7685, 0.000091230968 ,,,,,
period1,sc01,t7686, 0.000068586526 ,,,,,
period1,sc01,t7687, 0.000116488228 ,,,,,
period1,sc01,t7688, 0.000561974046 ,,,,,
period1,sc01,t7689, 1.675634157 ,,,,,
period1,sc01,t7690, 7.855645968 ,,,,,
period1,sc01,t7691, 12.740913996 ,,,,,
period1,sc01,t7692, 15.556364772 ,,,,,
period1,sc01,t7693, 17.014997688 ,,,,,
period1,sc01,t7694, 17.360098968 ,,,,,
period1,sc01,t7695, 16.464443844 ,,,,,
period1,sc01,t7696, 13.689602832 ,,,,,
period1,sc01,t7697, 8.288531466 ,,,,,
period1,sc01,t7698, 1.621294032 ,,,,,
period1,sc01,t7699, 0.000393011682 ,,,,,
period1,sc01,t7700, 0.000105166008 ,,,,,
period1,sc01,t7701, 0.000089489088 ,,,,,
period1,sc01,t7702, 0.000061619008 ,,,,,
period1,sc01,t7703, 0.000024821794 ,,,,,
period1,sc01,t7704, 0.000077295928 ,,,,,
period1,sc01,t7705, 0.000131947412 ,,,,,
period1,sc01,t7706, 0.000065538236 ,,,,,
period1,sc01,t7707, 0.000150237152 ,,,,,
period1,sc01,t7708, 0.000096238872 ,,,,,
period1,sc01,t7709, 0.000089271352 ,,,,,
period1,sc01,t7710, 0.000061183538 ,,,,,
period1,sc01,t7711, 0.00012280254 ,,,,,
period1,sc01,t7712, 0.000543902038 ,,,,,
period1,sc01,t7713, 1.5930559794 ,,,,,
period1,sc01,t7714, 7.649696958 ,,,,,
period1,sc01,t7715, 12.575914416 ,,,,,
period1,sc01,t7716, 15.52051035 ,,,,,
period1,sc01,t7717, 17.021679972 ,,,,,
period1,sc01,t7718, 17.327438712 ,,,,,
period1,sc01,t7719, 16.430392266 ,,,,,
period1,sc01,t7720, 13.863636234 ,,,,,
period1,sc01,t7721, 8.272815348 ,,,,,
period1,sc01,t7722, 1.5648244584 ,,,,,
period1,sc01,t7723, 0.000357520876 ,,,,,
period1,sc01,t7724, 0.000103206392 ,,,,,
period1,sc01,t7725, 0.000085134388 ,,,,,
period1,sc01,t7726, 0.00006053033 ,,,,,
period1,sc01,t7727, 0.000025910464 ,,,,,
period1,sc01,t7728, 0.000066191444 ,,,,,
period1,sc01,t7729, 0.000127157244 ,,,,,
period1,sc01,t7730, 0.000068586526 ,,,,,
period1,sc01,t7731, 0.000148495272 ,,,,,
period1,sc01,t7732, 0.000096021136 ,,,,,
period1,sc01,t7733, 0.000089924556 ,,,,,
period1,sc01,t7734, 0.00007272349 ,,,,,
period1,sc01,t7735, 0.000147842068 ,,,,,
period1,sc01,t7736, 0.000572860796 ,,,,,
period1,sc01,t7737, 1.763522892 ,,,,,
period1,sc01,t7738, 8.623736682 ,,,,,
period1,sc01,t7739, 13.649437254 ,,,,,
period1,sc01,t7740, 16.187746206 ,,,,,
period1,sc01,t7741, 17.468962116 ,,,,,
period1,sc01,t7742, 17.642708112 ,,,,,
period1,sc01,t7743, 16.38706518 ,,,,,
period1,sc01,t7744, 13.45904106 ,,,,,
period1,sc01,t7745, 8.155336428 ,,,,,
period1,sc01,t7746, 1.5867198912 ,,,,,
period1,sc01,t7747, 0.000360786902 ,,,,,
period1,sc01,t7748, 0.000102553186 ,,,,,
period1,sc01,t7749, 0.000087311738 ,,,,,
period1,sc01,t7750, 0.000062707678 ,,,,,
period1,sc01,t7751, 0.000028958754 ,,,,,
period1,sc01,t7752, 0.000076860458 ,,,,,
period1,sc01,t7753, 0.000121931602 ,,,,,
period1,sc01,t7754, 0.00013804399 ,,,,,
period1,sc01,t7755, 0.000087529472 ,,,,,
period1,sc01,t7756, 0.0000566111 ,,,,,
period1,sc01,t7757, 0.000071417084 ,,,,,
period1,sc01,t7758, 0.000058135246 ,,,,,
period1,sc01,t7759, 0.000126504038 ,,,,,
period1,sc01,t7760, 0.000472267224 ,,,,,
period1,sc01,t7761, 1.516154154 ,,,,,
period1,sc01,t7762, 7.741811928 ,,,,,
period1,sc01,t7763, 12.718914054 ,,,,,
period1,sc01,t7764, 15.510562038 ,,,,,
period1,sc01,t7765, 16.746001332 ,,,,,
period1,sc01,t7766, 16.678368486 ,,,,,
period1,sc01,t7767, 15.42669051 ,,,,,
period1,sc01,t7768, 12.323444148 ,,,,,
period1,sc01,t7769, 6.768405822 ,,,,,
period1,sc01,t7770, 1.2332510628 ,,,,,
period1,sc01,t7771, 0.00030199845 ,,,,,
period1,sc01,t7772, 0.000075771782 ,,,,,
period1,sc01,t7773, 0.000047030758 ,,,,,
period1,sc01,t7774, 0.000038756834 ,,,,,
period1,sc01,t7775, 0.000047248498 ,,,,,
period1,sc01,t7776, 0.00005922392 ,,,,,
period1,sc01,t7777, 0.000051820932 ,,,,,
period1,sc01,t7778, 0.000126286304 ,,,,,
period1,sc01,t7779, 0.000168526892 ,,,,,
period1,sc01,t7780, 0.00003222478 ,,,,,
period1,sc01,t7781, 0.000082521566 ,,,,,
period1,sc01,t7782, 0.000060748066 ,,,,,
period1,sc01,t7783, 0.00006575597 ,,,,,
period1,sc01,t7784, 0.0307659561 ,,,,,
period1,sc01,t7785, 0.54591608874 ,,,,,
period1,sc01,t7786, 3.9054605112 ,,,,,
period1,sc01,t7787, 7.978990674 ,,,,,
period1,sc01,t7788, 10.876758342 ,,,,,
period1,sc01,t7789, 12.468338076 ,,,,,
period1,sc01,t7790, 12.85058712 ,,,,,
period1,sc01,t7791, 12.23523534 ,,,,,
period1,sc01,t7792, 10.574827386 ,,,,,
period1,sc01,t7793, 6.105925296 ,,,,,
period1,sc01,t7794, 1.2087036186 ,,,,,
period1,sc01,t7795, 0.00021838821 ,,,,,
period1,sc01,t7796, 0.000040498712 ,,,,,
period1,sc01,t7797, 0.00010494827 ,,,,,
period1,sc01,t7798, 0.00004267606 ,,,,,
period1,sc01,t7799, 0.000058570716 ,,,,,
period1,sc01,t7800, 0.000064231826 ,,,,,
period1,sc01,t7801, 0.000031789312 ,,,,,
period1,sc01,t7802, 0.000153938648 ,,,,,
period1,sc01,t7803, 0.000157422408 ,,,,,
period1,sc01,t7804, 0.000045724352 ,,,,,
period1,sc01,t7805, 0.000143051898 ,,,,,
period1,sc01,t7806, 0.000073376696 ,,,,,
period1,sc01,t7807, 0.000098198486 ,,,,,
period1,sc01,t7808, 0.000523217214 ,,,,,
period1,sc01,t7809, 1.2693406398 ,,,,,
period1,sc01,t7810, 7.48318194 ,,,,,
period1,sc01,t7811, 12.625153008 ,,,,,
period1,sc01,t7812, 14.545523484 ,,,,,
period1,sc01,t7813, 15.531542982 ,,,,,
period1,sc01,t7814, 15.090819024 ,,,,,
period1,sc01,t7815, 13.694567184 ,,,,,
period1,sc01,t7816, 10.859245914 ,,,,,
period1,sc01,t7817, 5.8676948976 ,,,,,
period1,sc01,t7818, 0.9411900384 ,,,,,
period1,sc01,t7819, 0.000199662998 ,,,,,
period1,sc01,t7820, 0.000043329266 ,,,,,
period1,sc01,t7821, 0.000107996562 ,,,,,
period1,sc01,t7822, 0.00004659529 ,,,,,
period1,sc01,t7823, 0.000084481182 ,,,,,
period1,sc01,t7824, 0.00005051452 ,,,,,
period1,sc01,t7825, 0.00007446537 ,,,,,
period1,sc01,t7826, 0.000166785012 ,,,,,
period1,sc01,t7827, 0.000113657672 ,,,,,
period1,sc01,t7828, 0.000043764738 ,,,,,
period1,sc01,t7829, 0.000108214298 ,,,,,
period1,sc01,t7830, 0.000088835884 ,,,,,
period1,sc01,t7831, 0.000116705962 ,,,,,
period1,sc01,t7832, 0.00057133665 ,,,,,
period1,sc01,t7833, 1.5768760908 ,,,,,
period1,sc01,t7834, 9.29727597 ,,,,,
period1,sc01,t7835, 15.498451608 ,,,,,
period1,sc01,t7836, 18.916516674 ,,,,,
period1,sc01,t7837, 20.109393132 ,,,,,
period1,sc01,t7838, 19.184670396 ,,,,,
period1,sc01,t7839, 16.854034908 ,,,,,
period1,sc01,t7840, 13.656759684 ,,,,,
period1,sc01,t7841, 8.259725124 ,,,,,
period1,sc01,t7842, 1.621516122 ,,,,,
period1,sc01,t7843, 0.000247782434 ,,,,,
period1,sc01,t7844, 0.000077731396 ,,,,,
period1,sc01,t7845, 0.000068151056 ,,,,,
period1,sc01,t7846, 0.000075554048 ,,,,,
period1,sc01,t7847, 0.000088835884 ,,,,,
period1,sc01,t7848, 0.000026781404 ,,,,,
period1,sc01,t7849, 0.000080126482 ,,,,,
