,,,Node1,Node2,Node3,Node4
period1,sc01,t6779, 46.21 ,,,
period1,sc01,t6780, 47.68 ,,,
period1,sc01,t6781, 46.05 ,,,
period1,sc01,t6782, 47.51 ,,,
period1,sc01,t6783, 47.77 ,,,
period1,sc01,t6784, 50.51 ,,,
period1,sc01,t6785, 50.51 ,,,
period1,sc01,t6786, 54.69 ,,,
period1,sc01,t6787, 59.13 ,,,
period1,sc01,t6788, 57.79 ,,,
period1,sc01,t6789, 52.22 ,,,
period1,sc01,t6790, 47.69 ,,,
period1,sc01,t6791, 52.45 ,,,
period1,sc01,t6792, 51.24 ,,,
period1,sc01,t6793, 47.4 ,,,
period1,sc01,t6794, 45.65 ,,,
period1,sc01,t6795, 45.96 ,,,
period1,sc01,t6796, 45.07 ,,,
period1,sc01,t6797, 45.07 ,,,
period1,sc01,t6798, 51.39 ,,,
period1,sc01,t6799, 52.45 ,,,
period1,sc01,t6800, 53.01 ,,,
period1,sc01,t6801, 51.24 ,,,
period1,sc01,t6802, 48.68 ,,,
period1,sc01,t6803, 49 ,,,
period1,sc01,t6804, 47 ,,,
period1,sc01,t6805, 45 ,,,
period1,sc01,t6806, 43.56 ,,,
period1,sc01,t6807, 44.2 ,,,
period1,sc01,t6808, 45.16 ,,,
period1,sc01,t6809, 46.42 ,,,
period1,sc01,t6810, 52.18 ,,,
period1,sc01,t6811, 54.69 ,,,
period1,sc01,t6812, 53.05 ,,,
period1,sc01,t6813, 46.05 ,,,
period1,sc01,t6814, 47.14 ,,,
period1,sc01,t6815, 47.1 ,,,
period1,sc01,t6816, 44.63 ,,,
period1,sc01,t6817, 41.01 ,,,
period1,sc01,t6818, 38.7 ,,,
period1,sc01,t6819, 38.45 ,,,
period1,sc01,t6820, 37.6 ,,,
period1,sc01,t6821, 37.25 ,,,
period1,sc01,t6822, 38 ,,,
period1,sc01,t6823, 38.5 ,,,
period1,sc01,t6824, 42.27 ,,,
period1,sc01,t6825, 46.02 ,,,
period1,sc01,t6826, 40.37 ,,,
period1,sc01,t6827, 38.45 ,,,
period1,sc01,t6828, 37.1 ,,,
period1,sc01,t6829, 35.6 ,,,
period1,sc01,t6830, 30.04 ,,,
period1,sc01,t6831, 30 ,,,
period1,sc01,t6832, 30.74 ,,,
period1,sc01,t6833, 36.25 ,,,
period1,sc01,t6834, 44.65 ,,,
period1,sc01,t6835, 46.02 ,,,
period1,sc01,t6836, 46.05 ,,,
period1,sc01,t6837, 38.7 ,,,
period1,sc01,t6838, 37.89 ,,,
period1,sc01,t6839, 35.86 ,,,
period1,sc01,t6840, 34.1 ,,,
period1,sc01,t6841, 32.5 ,,,
period1,sc01,t6842, 31 ,,,
period1,sc01,t6843, 30 ,,,
period1,sc01,t6844, 31.99 ,,,
period1,sc01,t6845, 32.5 ,,,
period1,sc01,t6846, 33.6 ,,,
period1,sc01,t6847, 33.75 ,,,
period1,sc01,t6848, 35.25 ,,,
period1,sc01,t6849, 35.55 ,,,
period1,sc01,t6850, 35.45 ,,,
period1,sc01,t6851, 35.25 ,,,
period1,sc01,t6852, 35.25 ,,,
period1,sc01,t6853, 34.9 ,,,
period1,sc01,t6854, 33.7 ,,,
period1,sc01,t6855, 33.7 ,,,
period1,sc01,t6856, 35 ,,,
period1,sc01,t6857, 36.8 ,,,
period1,sc01,t6858, 49.08 ,,,
period1,sc01,t6859, 56.01 ,,,
period1,sc01,t6860, 56.41 ,,,
period1,sc01,t6861, 53.52 ,,,
period1,sc01,t6862, 50.09 ,,,
period1,sc01,t6863, 41.01 ,,,
period1,sc01,t6864, 35.55 ,,,
period1,sc01,t6865, 34.45 ,,,
period1,sc01,t6866, 33.57 ,,,
period1,sc01,t6867, 32.58 ,,,
period1,sc01,t6868, 32.07 ,,,
period1,sc01,t6869, 36.06 ,,,
period1,sc01,t6870, 48.92 ,,,
period1,sc01,t6871, 50.24 ,,,
period1,sc01,t6872, 50.39 ,,,
period1,sc01,t6873, 49.58 ,,,
period1,sc01,t6874, 48 ,,,
period1,sc01,t6875, 45.25 ,,,
period1,sc01,t6876, 43 ,,,
period1,sc01,t6877, 39.5 ,,,
period1,sc01,t6878, 40.8 ,,,
period1,sc01,t6879, 39.99 ,,,
period1,sc01,t6880, 41.49 ,,,
period1,sc01,t6881, 47.5 ,,,
period1,sc01,t6882, 52.19 ,,,
period1,sc01,t6883, 50.44 ,,,
period1,sc01,t6884, 50.09 ,,,
period1,sc01,t6885, 39.96 ,,,
period1,sc01,t6886, 35.55 ,,,
period1,sc01,t6887, 31.95 ,,,
period1,sc01,t6888, 29.07 ,,,
period1,sc01,t6889, 25 ,,,
period1,sc01,t6890, 24.27 ,,,
period1,sc01,t6891, 25 ,,,
period1,sc01,t6892, 29.99 ,,,
period1,sc01,t6893, 40.61 ,,,
period1,sc01,t6894, 52.5 ,,,
period1,sc01,t6895, 52.19 ,,,
period1,sc01,t6896, 52.51 ,,,
period1,sc01,t6897, 50.39 ,,,
period1,sc01,t6898, 49 ,,,
period1,sc01,t6899, 46.3 ,,,
period1,sc01,t6900, 45.27 ,,,
period1,sc01,t6901, 43 ,,,
period1,sc01,t6902, 42 ,,,
period1,sc01,t6903, 43.58 ,,,
period1,sc01,t6904, 46.64 ,,,
period1,sc01,t6905, 50.54 ,,,
period1,sc01,t6906, 54.5 ,,,
period1,sc01,t6907, 55.29 ,,,
period1,sc01,t6908, 50.54 ,,,
period1,sc01,t6909, 41.49 ,,,
period1,sc01,t6910, 40 ,,,
period1,sc01,t6911, 41.07 ,,,
period1,sc01,t6912, 35.99 ,,,
period1,sc01,t6913, 34.4 ,,,
period1,sc01,t6914, 34.11 ,,,
period1,sc01,t6915, 34.3 ,,,
period1,sc01,t6916, 34.67 ,,,
period1,sc01,t6917, 38.68 ,,,
period1,sc01,t6918, 49.97 ,,,
period1,sc01,t6919, 51.3 ,,,
period1,sc01,t6920, 50.14 ,,,
period1,sc01,t6921, 46.99 ,,,
period1,sc01,t6922, 43.67 ,,,
period1,sc01,t6923, 40.57 ,,,
period1,sc01,t6924, 39 ,,,
period1,sc01,t6925, 36.34 ,,,
period1,sc01,t6926, 37.25 ,,,
period1,sc01,t6927, 38.11 ,,,
period1,sc01,t6928, 46.99 ,,,
period1,sc01,t6929, 50.07 ,,,
period1,sc01,t6930, 55 ,,,
period1,sc01,t6931, 55.05 ,,,
period1,sc01,t6932, 53.01 ,,,
period1,sc01,t6933, 46.96 ,,,
period1,sc01,t6934, 44.03 ,,,
period1,sc01,t6935, 44.07 ,,,
period1,sc01,t6936, 38.07 ,,,
period1,sc01,t6937, 35.99 ,,,
period1,sc01,t6938, 35.99 ,,,
period1,sc01,t6939, 35.99 ,,,
period1,sc01,t6940, 38.07 ,,,
period1,sc01,t6941, 44.33 ,,,
period1,sc01,t6942, 52.13 ,,,
period1,sc01,t6943, 54.42 ,,,
period1,sc01,t6944, 54.03 ,,,
period1,sc01,t6945, 53 ,,,
period1,sc01,t6946, 52.19 ,,,
period1,sc01,t6947, 48.7 ,,,
period1,sc01,t6948, 46.48 ,,,
period1,sc01,t6949, 45.04 ,,,
period1,sc01,t6950, 44.35 ,,,
period1,sc01,t6951, 46.42 ,,,
period1,sc01,t6952, 51.52 ,,,
period1,sc01,t6953, 53.88 ,,,
period1,sc01,t6954, 57.44 ,,,
period1,sc01,t6955, 54.5 ,,,
period1,sc01,t6956, 52.56 ,,,
period1,sc01,t6957, 45.88 ,,,
period1,sc01,t6958, 45.04 ,,,
period1,sc01,t6959, 45.21 ,,,
period1,sc01,t6960, 39.57 ,,,
period1,sc01,t6961, 36.59 ,,,
period1,sc01,t6962, 36 ,,,
period1,sc01,t6963, 36.59 ,,,
period1,sc01,t6964, 41.07 ,,,
period1,sc01,t6965, 44.03 ,,,
period1,sc01,t6966, 49.05 ,,,
period1,sc01,t6967, 51.46 ,,,
period1,sc01,t6968, 52.54 ,,,
period1,sc01,t6969, 52.54 ,,,
period1,sc01,t6970, 52.34 ,,,
period1,sc01,t6971, 51.56 ,,,
period1,sc01,t6972, 50.8 ,,,
period1,sc01,t6973, 47.85 ,,,
period1,sc01,t6974, 44.07 ,,,
period1,sc01,t6975, 44.03 ,,,
period1,sc01,t6976, 45.01 ,,,
period1,sc01,t6977, 46.61 ,,,
period1,sc01,t6978, 52.68 ,,,
period1,sc01,t6979, 51.83 ,,,
period1,sc01,t6980, 50.49 ,,,
period1,sc01,t6981, 43.66 ,,,
period1,sc01,t6982, 40.43 ,,,
period1,sc01,t6983, 50.29 ,,,
period1,sc01,t6984, 49.12 ,,,
period1,sc01,t6985, 44.85 ,,,
period1,sc01,t6986, 42 ,,,
period1,sc01,t6987, 41.65 ,,,
period1,sc01,t6988, 40.15 ,,,
period1,sc01,t6989, 38.49 ,,,
period1,sc01,t6990, 40.56 ,,,
period1,sc01,t6991, 40.57 ,,,
period1,sc01,t6992, 46.34 ,,,
period1,sc01,t6993, 47.51 ,,,
period1,sc01,t6994, 44.16 ,,,
period1,sc01,t6995, 43.37 ,,,
period1,sc01,t6996, 42.96 ,,,
period1,sc01,t6997, 40.56 ,,,
period1,sc01,t6998, 37.62 ,,,
period1,sc01,t6999, 36.25 ,,,
period1,sc01,t7000, 38.48 ,,,
period1,sc01,t7001, 44.08 ,,,
period1,sc01,t7002, 47.9 ,,,
period1,sc01,t7003, 50.99 ,,,
period1,sc01,t7004, 50.01 ,,,
period1,sc01,t7005, 42.15 ,,,
period1,sc01,t7006, 40.56 ,,,
period1,sc01,t7007, 37 ,,,
period1,sc01,t7008, 35.1 ,,,
period1,sc01,t7009, 33.33 ,,,
period1,sc01,t7010, 32.42 ,,,
period1,sc01,t7011, 32.3 ,,,
period1,sc01,t7012, 32.42 ,,,
period1,sc01,t7013, 34.16 ,,,
period1,sc01,t7014, 35.02 ,,,
period1,sc01,t7015, 35.1 ,,,
period1,sc01,t7016, 37.62 ,,,
period1,sc01,t7017, 41.2 ,,,
period1,sc01,t7018, 41.67 ,,,
period1,sc01,t7019, 42.53 ,,,
period1,sc01,t7020, 45.51 ,,,
period1,sc01,t7021, 44.82 ,,,
period1,sc01,t7022, 41.55 ,,,
period1,sc01,t7023, 37.82 ,,,
period1,sc01,t7024, 40.38 ,,,
period1,sc01,t7025, 47.58 ,,,
period1,sc01,t7026, 51.06 ,,,
period1,sc01,t7027, 53.74 ,,,
period1,sc01,t7028, 56.14 ,,,
period1,sc01,t7029, 55.07 ,,,
period1,sc01,t7030, 51.31 ,,,
period1,sc01,t7031, 55.05 ,,,
period1,sc01,t7032, 53.99 ,,,
period1,sc01,t7033, 53.99 ,,,
period1,sc01,t7034, 54.11 ,,,
period1,sc01,t7035, 53.99 ,,,
period1,sc01,t7036, 53.49 ,,,
period1,sc01,t7037, 55.05 ,,,
period1,sc01,t7038, 55.5 ,,,
period1,sc01,t7039, 55.5 ,,,
period1,sc01,t7040, 56.57 ,,,
period1,sc01,t7041, 55.49 ,,,
period1,sc01,t7042, 54.01 ,,,
period1,sc01,t7043, 53.49 ,,,
period1,sc01,t7044, 53.99 ,,,
period1,sc01,t7045, 52.86 ,,,
period1,sc01,t7046, 51.35 ,,,
period1,sc01,t7047, 51.35 ,,,
period1,sc01,t7048, 54.11 ,,,
period1,sc01,t7049, 58.02 ,,,
period1,sc01,t7050, 60.46 ,,,
period1,sc01,t7051, 59.88 ,,,
period1,sc01,t7052, 56.11 ,,,
period1,sc01,t7053, 51.52 ,,,
period1,sc01,t7054, 44.19 ,,,
period1,sc01,t7055, 52.25 ,,,
period1,sc01,t7056, 51.05 ,,,
period1,sc01,t7057, 47 ,,,
period1,sc01,t7058, 45.03 ,,,
period1,sc01,t7059, 44.5 ,,,
period1,sc01,t7060, 45 ,,,
period1,sc01,t7061, 46.99 ,,,
period1,sc01,t7062, 56.43 ,,,
period1,sc01,t7063, 57.8 ,,,
period1,sc01,t7064, 57.88 ,,,
period1,sc01,t7065, 55.49 ,,,
period1,sc01,t7066, 52.72 ,,,
period1,sc01,t7067, 48.75 ,,,
period1,sc01,t7068, 46.25 ,,,
period1,sc01,t7069, 45.51 ,,,
period1,sc01,t7070, 44.26 ,,,
period1,sc01,t7071, 46.24 ,,,
period1,sc01,t7072, 49.55 ,,,
period1,sc01,t7073, 51.42 ,,,
period1,sc01,t7074, 54.88 ,,,
period1,sc01,t7075, 54.82 ,,,
period1,sc01,t7076, 49.73 ,,,
period1,sc01,t7077, 43.78 ,,,
period1,sc01,t7078, 38.38 ,,,
period1,sc01,t7079, 37.3 ,,,
period1,sc01,t7080, 33.5 ,,,
period1,sc01,t7081, 32.43 ,,,
period1,sc01,t7082, 32 ,,,
period1,sc01,t7083, 31.4 ,,,
period1,sc01,t7084, 33.5 ,,,
period1,sc01,t7085, 40.7 ,,,
period1,sc01,t7086, 51.36 ,,,
period1,sc01,t7087, 53.25 ,,,
period1,sc01,t7088, 56.01 ,,,
period1,sc01,t7089, 54.11 ,,,
period1,sc01,t7090, 51.23 ,,,
period1,sc01,t7091, 47.25 ,,,
period1,sc01,t7092, 46.35 ,,,
period1,sc01,t7093, 46.29 ,,,
period1,sc01,t7094, 45.65 ,,,
period1,sc01,t7095, 45.87 ,,,
period1,sc01,t7096, 50.67 ,,,
period1,sc01,t7097, 53.49 ,,,
period1,sc01,t7098, 55.49 ,,,
period1,sc01,t7099, 55.84 ,,,
period1,sc01,t7100, 54.34 ,,,
period1,sc01,t7101, 48 ,,,
period1,sc01,t7102, 41.69 ,,,
period1,sc01,t7103, 41.81 ,,,
period1,sc01,t7104, 39.21 ,,,
period1,sc01,t7105, 37.57 ,,,
period1,sc01,t7106, 36.35 ,,,
period1,sc01,t7107, 35.91 ,,,
period1,sc01,t7108, 37.06 ,,,
period1,sc01,t7109, 39.55 ,,,
period1,sc01,t7110, 48.98 ,,,
period1,sc01,t7111, 54.11 ,,,
period1,sc01,t7112, 54.11 ,,,
period1,sc01,t7113, 51.48 ,,,
period1,sc01,t7114, 46.93 ,,,
period1,sc01,t7115, 44.44 ,,,
period1,sc01,t7116, 42.5 ,,,
period1,sc01,t7117, 38.65 ,,,
period1,sc01,t7118, 37.35 ,,,
period1,sc01,t7119, 38.35 ,,,
period1,sc01,t7120, 42.86 ,,,
period1,sc01,t7121, 48.01 ,,,
period1,sc01,t7122, 55.05 ,,,
period1,sc01,t7123, 58.97 ,,,
period1,sc01,t7124, 57.5 ,,,
period1,sc01,t7125, 54.85 ,,,
period1,sc01,t7126, 48.06 ,,,
period1,sc01,t7127, 51 ,,,
period1,sc01,t7128, 51.48 ,,,
period1,sc01,t7129, 45.03 ,,,
period1,sc01,t7130, 41.44 ,,,
period1,sc01,t7131, 39.61 ,,,
period1,sc01,t7132, 42.11 ,,,
period1,sc01,t7133, 44.57 ,,,
period1,sc01,t7134, 51.23 ,,,
period1,sc01,t7135, 53.1 ,,,
period1,sc01,t7136, 53.1 ,,,
period1,sc01,t7137, 52.24 ,,,
period1,sc01,t7138, 48.81 ,,,
period1,sc01,t7139, 47.01 ,,,
period1,sc01,t7140, 46.5 ,,,
period1,sc01,t7141, 44.57 ,,,
period1,sc01,t7142, 44.5 ,,,
period1,sc01,t7143, 44.57 ,,,
period1,sc01,t7144, 46.01 ,,,
period1,sc01,t7145, 51.23 ,,,
period1,sc01,t7146, 56.51 ,,,
period1,sc01,t7147, 60.16 ,,,
period1,sc01,t7148, 57.79 ,,,
period1,sc01,t7149, 52.5 ,,,
period1,sc01,t7150, 46.07 ,,,
period1,sc01,t7151, 50.03 ,,,
period1,sc01,t7152, 47 ,,,
period1,sc01,t7153, 42.01 ,,,
period1,sc01,t7154, 39.5 ,,,
period1,sc01,t7155, 39.21 ,,,
period1,sc01,t7156, 38.99 ,,,
period1,sc01,t7157, 39.21 ,,,
period1,sc01,t7158, 42.5 ,,,
period1,sc01,t7159, 44.58 ,,,
period1,sc01,t7160, 48.01 ,,,
period1,sc01,t7161, 46.54 ,,,
period1,sc01,t7162, 43.78 ,,,
period1,sc01,t7163, 43.17 ,,,
period1,sc01,t7164, 43.76 ,,,
period1,sc01,t7165, 42.89 ,,,
period1,sc01,t7166, 39.85 ,,,
period1,sc01,t7167, 39.26 ,,,
period1,sc01,t7168, 42.3 ,,,
period1,sc01,t7169, 46.44 ,,,
period1,sc01,t7170, 55.73 ,,,
period1,sc01,t7171, 59.82 ,,,
period1,sc01,t7172, 58.97 ,,,
period1,sc01,t7173, 55.06 ,,,
period1,sc01,t7174, 51.98 ,,,
period1,sc01,t7175, 49 ,,,
period1,sc01,t7176, 43.95 ,,,
period1,sc01,t7177, 42.81 ,,,
period1,sc01,t7178, 42.95 ,,,
period1,sc01,t7179, 41.78 ,,,
period1,sc01,t7180, 39.99 ,,,
period1,sc01,t7181, 39.98 ,,,
period1,sc01,t7182, 41.86 ,,,
period1,sc01,t7183, 43.19 ,,,
period1,sc01,t7184, 42.67 ,,,
period1,sc01,t7185, 43.01 ,,,
period1,sc01,t7186, 43.21 ,,,
period1,sc01,t7187, 43.2 ,,,
period1,sc01,t7188, 43.21 ,,,
period1,sc01,t7189, 45.57 ,,,
period1,sc01,t7190, 46.12 ,,,
period1,sc01,t7191, 44.08 ,,,
period1,sc01,t7192, 44.07 ,,,
period1,sc01,t7193, 46.77 ,,,
period1,sc01,t7194, 50.15 ,,,
period1,sc01,t7195, 55.52 ,,,
period1,sc01,t7196, 56.85 ,,,
period1,sc01,t7197, 56.51 ,,,
period1,sc01,t7198, 53.19 ,,,
period1,sc01,t7199, 53 ,,,
period1,sc01,t7200, 52.98 ,,,
period1,sc01,t7201, 51.88 ,,,
period1,sc01,t7202, 48.39 ,,,
period1,sc01,t7203, 46.05 ,,,
period1,sc01,t7204, 45.57 ,,,
period1,sc01,t7205, 49.14 ,,,
period1,sc01,t7206, 51.88 ,,,
period1,sc01,t7207, 53.34 ,,,
period1,sc01,t7208, 55.49 ,,,
period1,sc01,t7209, 55.66 ,,,
period1,sc01,t7210, 54.8 ,,,
period1,sc01,t7211, 53.19 ,,,
period1,sc01,t7212, 54.11 ,,,
period1,sc01,t7213, 53.19 ,,,
period1,sc01,t7214, 53 ,,,
period1,sc01,t7215, 53.34 ,,,
period1,sc01,t7216, 54.99 ,,,
period1,sc01,t7217, 60.16 ,,,
period1,sc01,t7218, 61.23 ,,,
period1,sc01,t7219, 61.5 ,,,
period1,sc01,t7220, 59.49 ,,,
period1,sc01,t7221, 57.79 ,,,
period1,sc01,t7222, 54.81 ,,,
period1,sc01,t7223, 50.48 ,,,
period1,sc01,t7224, 53.1 ,,,
period1,sc01,t7225, 51 ,,,
period1,sc01,t7226, 48.3 ,,,
period1,sc01,t7227, 47.28 ,,,
period1,sc01,t7228, 47.05 ,,,
period1,sc01,t7229, 49.03 ,,,
period1,sc01,t7230, 49.35 ,,,
period1,sc01,t7231, 54.54 ,,,
period1,sc01,t7232, 55.81 ,,,
period1,sc01,t7233, 55.07 ,,,
period1,sc01,t7234, 54.11 ,,,
period1,sc01,t7235, 53.99 ,,,
period1,sc01,t7236, 54.21 ,,,
period1,sc01,t7237, 53.31 ,,,
period1,sc01,t7238, 52.62 ,,,
period1,sc01,t7239, 55.01 ,,,
period1,sc01,t7240, 57.2 ,,,
period1,sc01,t7241, 60.23 ,,,
period1,sc01,t7242, 61.23 ,,,
period1,sc01,t7243, 60.75 ,,,
period1,sc01,t7244, 58.97 ,,,
period1,sc01,t7245, 58.02 ,,,
period1,sc01,t7246, 54.85 ,,,
period1,sc01,t7247, 48.68 ,,,
period1,sc01,t7248, 49 ,,,
period1,sc01,t7249, 47.01 ,,,
period1,sc01,t7250, 44.44 ,,,
period1,sc01,t7251, 42.18 ,,,
period1,sc01,t7252, 41.21 ,,,
period1,sc01,t7253, 43.43 ,,,
period1,sc01,t7254, 46.67 ,,,
period1,sc01,t7255, 54.12 ,,,
period1,sc01,t7256, 57.6 ,,,
period1,sc01,t7257, 54.82 ,,,
period1,sc01,t7258, 55.07 ,,,
period1,sc01,t7259, 55.07 ,,,
period1,sc01,t7260, 55 ,,,
period1,sc01,t7261, 53 ,,,
period1,sc01,t7262, 53.68 ,,,
period1,sc01,t7263, 54.03 ,,,
period1,sc01,t7264, 56.17 ,,,
period1,sc01,t7265, 58.95 ,,,
period1,sc01,t7266, 59.91 ,,,
period1,sc01,t7267, 60 ,,,
period1,sc01,t7268, 56.85 ,,,
period1,sc01,t7269, 55.5 ,,,
period1,sc01,t7270, 48.72 ,,,
period1,sc01,t7271, 44.63 ,,,
period1,sc01,t7272, 45 ,,,
period1,sc01,t7273, 45 ,,,
period1,sc01,t7274, 39.1 ,,,
period1,sc01,t7275, 38.1 ,,,
period1,sc01,t7276, 38.1 ,,,
period1,sc01,t7277, 39.5 ,,,
period1,sc01,t7278, 44.57 ,,,
period1,sc01,t7279, 53.2 ,,,
period1,sc01,t7280, 55.5 ,,,
period1,sc01,t7281, 55.35 ,,,
period1,sc01,t7282, 54.35 ,,,
period1,sc01,t7283, 53.2 ,,,
period1,sc01,t7284, 52.5 ,,,
period1,sc01,t7285, 49 ,,,
period1,sc01,t7286, 48.1 ,,,
period1,sc01,t7287, 49.08 ,,,
period1,sc01,t7288, 51.08 ,,,
period1,sc01,t7289, 56.01 ,,,
period1,sc01,t7290, 59.69 ,,,
period1,sc01,t7291, 60 ,,,
period1,sc01,t7292, 56.26 ,,,
period1,sc01,t7293, 53.55 ,,,
period1,sc01,t7294, 46.05 ,,,
period1,sc01,t7295, 40 ,,,
period1,sc01,t7296, 42.1 ,,,
period1,sc01,t7297, 40.18 ,,,
period1,sc01,t7298, 32.4 ,,,
period1,sc01,t7299, 30.01 ,,,
period1,sc01,t7300, 29.1 ,,,
period1,sc01,t7301, 28.9 ,,,
period1,sc01,t7302, 29.1 ,,,
period1,sc01,t7303, 32.86 ,,,
period1,sc01,t7304, 33 ,,,
period1,sc01,t7305, 35.07 ,,,
period1,sc01,t7306, 33.01 ,,,
period1,sc01,t7307, 34.04 ,,,
period1,sc01,t7308, 35.9 ,,,
period1,sc01,t7309, 33.43 ,,,
period1,sc01,t7310, 31.5 ,,,
period1,sc01,t7311, 30.09 ,,,
period1,sc01,t7312, 30 ,,,
period1,sc01,t7313, 30.07 ,,,
period1,sc01,t7314, 38.08 ,,,
period1,sc01,t7315, 37.01 ,,,
period1,sc01,t7316, 31.98 ,,,
period1,sc01,t7317, 30.22 ,,,
period1,sc01,t7318, 30.49 ,,,
period1,sc01,t7319, 29.5 ,,,
period1,sc01,t7320, 27.31 ,,,
period1,sc01,t7321, 25.8 ,,,
period1,sc01,t7322, 24.78 ,,,
period1,sc01,t7323, 20.6 ,,,
period1,sc01,t7324, 18.99 ,,,
period1,sc01,t7325, 21.86 ,,,
period1,sc01,t7326, 24.47 ,,,
period1,sc01,t7327, 28.03 ,,,
period1,sc01,t7328, 29.34 ,,,
period1,sc01,t7329, 32.17 ,,,
period1,sc01,t7330, 31.04 ,,,
period1,sc01,t7331, 30 ,,,
period1,sc01,t7332, 29.6 ,,,
period1,sc01,t7333, 27.9 ,,,
period1,sc01,t7334, 26.89 ,,,
period1,sc01,t7335, 27.94 ,,,
period1,sc01,t7336, 30 ,,,
period1,sc01,t7337, 33.91 ,,,
period1,sc01,t7338, 39.44 ,,,
period1,sc01,t7339, 35.05 ,,,
period1,sc01,t7340, 32.06 ,,,
period1,sc01,t7341, 29.23 ,,,
period1,sc01,t7342, 28.81 ,,,
period1,sc01,t7343, 27.31 ,,,
period1,sc01,t7344, 16.45 ,,,
period1,sc01,t7345, 12.45 ,,,
period1,sc01,t7346, 9 ,,,
period1,sc01,t7347, 6.66 ,,,
period1,sc01,t7348, 6.77 ,,,
period1,sc01,t7349, 6.2 ,,,
period1,sc01,t7350, 7.62 ,,,
period1,sc01,t7351, 8.77 ,,,
period1,sc01,t7352, 9 ,,,
period1,sc01,t7353, 14.8 ,,,
period1,sc01,t7354, 17.2 ,,,
period1,sc01,t7355, 16.73 ,,,
period1,sc01,t7356, 17.7 ,,,
period1,sc01,t7357, 19.2 ,,,
period1,sc01,t7358, 19.66 ,,,
period1,sc01,t7359, 18.53 ,,,
period1,sc01,t7360, 20.01 ,,,
period1,sc01,t7361, 25.02 ,,,
period1,sc01,t7362, 30.91 ,,,
period1,sc01,t7363, 39.96 ,,,
period1,sc01,t7364, 38.29 ,,,
period1,sc01,t7365, 34.3 ,,,
period1,sc01,t7366, 31.37 ,,,
period1,sc01,t7367, 26.46 ,,,
period1,sc01,t7368, 12.1 ,,,
period1,sc01,t7369, 8.45 ,,,
period1,sc01,t7370, 5.95 ,,,
period1,sc01,t7371, 5.95 ,,,
period1,sc01,t7372, 5.95 ,,,
period1,sc01,t7373, 8 ,,,
period1,sc01,t7374, 14.5 ,,,
period1,sc01,t7375, 30 ,,,
period1,sc01,t7376, 38.49 ,,,
period1,sc01,t7377, 41.48 ,,,
period1,sc01,t7378, 39.1 ,,,
period1,sc01,t7379, 37 ,,,
period1,sc01,t7380, 34.66 ,,,
period1,sc01,t7381, 33.32 ,,,
period1,sc01,t7382, 30.4 ,,,
period1,sc01,t7383, 31.4 ,,,
period1,sc01,t7384, 33.32 ,,,
period1,sc01,t7385, 37.99 ,,,
period1,sc01,t7386, 45.03 ,,,
period1,sc01,t7387, 48.83 ,,,
period1,sc01,t7388, 44.21 ,,,
period1,sc01,t7389, 37.95 ,,,
period1,sc01,t7390, 32.4 ,,,
period1,sc01,t7391, 27.01 ,,,
period1,sc01,t7392, 21.53 ,,,
period1,sc01,t7393, 14 ,,,
period1,sc01,t7394, 9.99 ,,,
period1,sc01,t7395, 9.1 ,,,
period1,sc01,t7396, 8.45 ,,,
period1,sc01,t7397, 13.62 ,,,
period1,sc01,t7398, 19.99 ,,,
period1,sc01,t7399, 30 ,,,
period1,sc01,t7400, 35 ,,,
period1,sc01,t7401, 35.01 ,,,
period1,sc01,t7402, 33.42 ,,,
period1,sc01,t7403, 32.69 ,,,
period1,sc01,t7404, 31.25 ,,,
period1,sc01,t7405, 30.01 ,,,
period1,sc01,t7406, 28 ,,,
period1,sc01,t7407, 28.05 ,,,
period1,sc01,t7408, 30.5 ,,,
period1,sc01,t7409, 36.99 ,,,
period1,sc01,t7410, 45 ,,,
period1,sc01,t7411, 48.01 ,,,
period1,sc01,t7412, 47.56 ,,,
period1,sc01,t7413, 43.3 ,,,
period1,sc01,t7414, 41.21 ,,,
period1,sc01,t7415, 38.3 ,,,
period1,sc01,t7416, 36.97 ,,,
period1,sc01,t7417, 35.75 ,,,
period1,sc01,t7418, 34.27 ,,,
period1,sc01,t7419, 33.79 ,,,
period1,sc01,t7420, 34.45 ,,,
period1,sc01,t7421, 37.74 ,,,
period1,sc01,t7422, 42.84 ,,,
period1,sc01,t7423, 44 ,,,
period1,sc01,t7424, 44.84 ,,,
period1,sc01,t7425, 45.21 ,,,
period1,sc01,t7426, 42.84 ,,,
period1,sc01,t7427, 41.76 ,,,
period1,sc01,t7428, 40.66 ,,,
period1,sc01,t7429, 40.38 ,,,
period1,sc01,t7430, 37.59 ,,,
period1,sc01,t7431, 37.59 ,,,
period1,sc01,t7432, 40.9 ,,,
period1,sc01,t7433, 42.18 ,,,
period1,sc01,t7434, 45.3 ,,,
period1,sc01,t7435, 46.51 ,,,
period1,sc01,t7436, 46.05 ,,,
period1,sc01,t7437, 44 ,,,
period1,sc01,t7438, 40.66 ,,,
period1,sc01,t7439, 39.17 ,,,
period1,sc01,t7440, 39.07 ,,,
period1,sc01,t7441, 35.95 ,,,
period1,sc01,t7442, 33.4 ,,,
period1,sc01,t7443, 32.67 ,,,
period1,sc01,t7444, 32.11 ,,,
period1,sc01,t7445, 34.73 ,,,
period1,sc01,t7446, 41.25 ,,,
period1,sc01,t7447, 45.22 ,,,
period1,sc01,t7448, 45.6 ,,,
period1,sc01,t7449, 45.88 ,,,
