Period,Scenario,LoadLevel,Unit,Component,Date,MW
period1,sc01,t0001,BESS_01,vEleReserveCons_Up_SR,2024-09-16 12:29:00,0.0
period1,sc01,t0001,BESS_01,vEleReserveCons_Up_TR,2024-09-16 12:29:00,0.0
period1,sc01,t0001,BESS_01,vEleReserveCons_Down_SR,2024-09-16 12:29:00,0.0
period1,sc01,t0001,BESS_01,vEleReserveCons_Down_TR,2024-09-16 12:29:00,0.0
period1,sc01,t0001,BESS_01,vEleReserveProd_Up_SR,2024-09-16 12:29:00,0.0
period1,sc01,t0001,BESS_01,vEleReserveProd_Up_TR,2024-09-16 12:29:00,0.0
period1,sc01,t0001,BESS_01,vEleReserveProd_Down_SR,2024-09-16 12:29:00,0.0
period1,sc01,t0001,BESS_01,vEleReserveProd_Down_TR,2024-09-16 12:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveCons_Up_SR,2024-09-16 13:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveCons_Up_TR,2024-09-16 13:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveCons_Down_SR,2024-09-16 13:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveCons_Down_TR,2024-09-16 13:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveProd_Up_SR,2024-09-16 13:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveProd_Up_TR,2024-09-16 13:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveProd_Down_SR,2024-09-16 13:29:00,0.0
period1,sc01,t0002,BESS_01,vEleReserveProd_Down_TR,2024-09-16 13:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveCons_Up_SR,2024-09-16 14:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveCons_Up_TR,2024-09-16 14:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveCons_Down_SR,2024-09-16 14:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveCons_Down_TR,2024-09-16 14:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveProd_Up_SR,2024-09-16 14:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveProd_Up_TR,2024-09-16 14:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveProd_Down_SR,2024-09-16 14:29:00,0.0
period1,sc01,t0003,BESS_01,vEleReserveProd_Down_TR,2024-09-16 14:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveCons_Up_SR,2024-09-16 15:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveCons_Up_TR,2024-09-16 15:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveCons_Down_SR,2024-09-16 15:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveCons_Down_TR,2024-09-16 15:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveProd_Up_SR,2024-09-16 15:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveProd_Up_TR,2024-09-16 15:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveProd_Down_SR,2024-09-16 15:29:00,0.0
period1,sc01,t0004,BESS_01,vEleReserveProd_Down_TR,2024-09-16 15:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveCons_Up_SR,2024-09-16 16:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveCons_Up_TR,2024-09-16 16:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveCons_Down_SR,2024-09-16 16:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveCons_Down_TR,2024-09-16 16:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveProd_Up_SR,2024-09-16 16:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveProd_Up_TR,2024-09-16 16:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveProd_Down_SR,2024-09-16 16:29:00,0.0
period1,sc01,t0005,BESS_01,vEleReserveProd_Down_TR,2024-09-16 16:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveCons_Up_SR,2024-09-16 17:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveCons_Up_TR,2024-09-16 17:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveCons_Down_SR,2024-09-16 17:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveCons_Down_TR,2024-09-16 17:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveProd_Up_SR,2024-09-16 17:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveProd_Up_TR,2024-09-16 17:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveProd_Down_SR,2024-09-16 17:29:00,0.0
period1,sc01,t0006,BESS_01,vEleReserveProd_Down_TR,2024-09-16 17:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveCons_Up_SR,2024-09-16 18:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveCons_Up_TR,2024-09-16 18:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveCons_Down_SR,2024-09-16 18:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveCons_Down_TR,2024-09-16 18:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveProd_Up_SR,2024-09-16 18:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveProd_Up_TR,2024-09-16 18:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveProd_Down_SR,2024-09-16 18:29:00,0.0
period1,sc01,t0007,BESS_01,vEleReserveProd_Down_TR,2024-09-16 18:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveCons_Up_SR,2024-09-16 19:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveCons_Up_TR,2024-09-16 19:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveCons_Down_SR,2024-09-16 19:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveCons_Down_TR,2024-09-16 19:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveProd_Up_SR,2024-09-16 19:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveProd_Up_TR,2024-09-16 19:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveProd_Down_SR,2024-09-16 19:29:00,0.0
period1,sc01,t0008,BESS_01,vEleReserveProd_Down_TR,2024-09-16 19:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveCons_Up_SR,2024-09-16 20:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveCons_Up_TR,2024-09-16 20:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveCons_Down_SR,2024-09-16 20:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveCons_Down_TR,2024-09-16 20:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveProd_Up_SR,2024-09-16 20:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveProd_Up_TR,2024-09-16 20:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveProd_Down_SR,2024-09-16 20:29:00,0.0
period1,sc01,t0009,BESS_01,vEleReserveProd_Down_TR,2024-09-16 20:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveCons_Up_SR,2024-09-16 21:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveCons_Up_TR,2024-09-16 21:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveCons_Down_SR,2024-09-16 21:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveCons_Down_TR,2024-09-16 21:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveProd_Up_SR,2024-09-16 21:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveProd_Up_TR,2024-09-16 21:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveProd_Down_SR,2024-09-16 21:29:00,0.0
period1,sc01,t0010,BESS_01,vEleReserveProd_Down_TR,2024-09-16 21:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveCons_Up_SR,2024-09-16 22:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveCons_Up_TR,2024-09-16 22:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveCons_Down_SR,2024-09-16 22:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveCons_Down_TR,2024-09-16 22:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveProd_Up_SR,2024-09-16 22:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveProd_Up_TR,2024-09-16 22:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveProd_Down_SR,2024-09-16 22:29:00,0.0
period1,sc01,t0011,BESS_01,vEleReserveProd_Down_TR,2024-09-16 22:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveCons_Up_SR,2024-09-16 23:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveCons_Up_TR,2024-09-16 23:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveCons_Down_SR,2024-09-16 23:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveCons_Down_TR,2024-09-16 23:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveProd_Up_SR,2024-09-16 23:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveProd_Up_TR,2024-09-16 23:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveProd_Down_SR,2024-09-16 23:29:00,0.0
period1,sc01,t0012,BESS_01,vEleReserveProd_Down_TR,2024-09-16 23:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveCons_Up_SR,2024-09-17 00:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveCons_Up_TR,2024-09-17 00:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveCons_Down_SR,2024-09-17 00:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveCons_Down_TR,2024-09-17 00:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveProd_Up_SR,2024-09-17 00:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveProd_Up_TR,2024-09-17 00:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveProd_Down_SR,2024-09-17 00:29:00,0.0
period1,sc01,t0013,BESS_01,vEleReserveProd_Down_TR,2024-09-17 00:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveCons_Up_SR,2024-09-17 01:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveCons_Up_TR,2024-09-17 01:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveCons_Down_SR,2024-09-17 01:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveCons_Down_TR,2024-09-17 01:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveProd_Up_SR,2024-09-17 01:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveProd_Up_TR,2024-09-17 01:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveProd_Down_SR,2024-09-17 01:29:00,0.0
period1,sc01,t0014,BESS_01,vEleReserveProd_Down_TR,2024-09-17 01:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveCons_Up_SR,2024-09-17 02:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveCons_Up_TR,2024-09-17 02:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveCons_Down_SR,2024-09-17 02:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveCons_Down_TR,2024-09-17 02:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveProd_Up_SR,2024-09-17 02:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveProd_Up_TR,2024-09-17 02:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveProd_Down_SR,2024-09-17 02:29:00,0.0
period1,sc01,t0015,BESS_01,vEleReserveProd_Down_TR,2024-09-17 02:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveCons_Up_SR,2024-09-17 03:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveCons_Up_TR,2024-09-17 03:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveCons_Down_SR,2024-09-17 03:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveCons_Down_TR,2024-09-17 03:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveProd_Up_SR,2024-09-17 03:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveProd_Up_TR,2024-09-17 03:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveProd_Down_SR,2024-09-17 03:29:00,0.0
period1,sc01,t0016,BESS_01,vEleReserveProd_Down_TR,2024-09-17 03:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveCons_Up_SR,2024-09-17 04:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveCons_Up_TR,2024-09-17 04:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveCons_Down_SR,2024-09-17 04:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveCons_Down_TR,2024-09-17 04:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveProd_Up_SR,2024-09-17 04:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveProd_Up_TR,2024-09-17 04:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveProd_Down_SR,2024-09-17 04:29:00,0.0
period1,sc01,t0017,BESS_01,vEleReserveProd_Down_TR,2024-09-17 04:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveCons_Up_SR,2024-09-17 05:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveCons_Up_TR,2024-09-17 05:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveCons_Down_SR,2024-09-17 05:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveCons_Down_TR,2024-09-17 05:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveProd_Up_SR,2024-09-17 05:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveProd_Up_TR,2024-09-17 05:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveProd_Down_SR,2024-09-17 05:29:00,0.0
period1,sc01,t0018,BESS_01,vEleReserveProd_Down_TR,2024-09-17 05:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveCons_Up_SR,2024-09-17 06:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveCons_Up_TR,2024-09-17 06:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveCons_Down_SR,2024-09-17 06:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveCons_Down_TR,2024-09-17 06:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveProd_Up_SR,2024-09-17 06:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveProd_Up_TR,2024-09-17 06:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveProd_Down_SR,2024-09-17 06:29:00,0.0
period1,sc01,t0019,BESS_01,vEleReserveProd_Down_TR,2024-09-17 06:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveCons_Up_SR,2024-09-17 07:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveCons_Up_TR,2024-09-17 07:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveCons_Down_SR,2024-09-17 07:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveCons_Down_TR,2024-09-17 07:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveProd_Up_SR,2024-09-17 07:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveProd_Up_TR,2024-09-17 07:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveProd_Down_SR,2024-09-17 07:29:00,0.0
period1,sc01,t0020,BESS_01,vEleReserveProd_Down_TR,2024-09-17 07:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveCons_Up_SR,2024-09-17 08:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveCons_Up_TR,2024-09-17 08:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveCons_Down_SR,2024-09-17 08:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveCons_Down_TR,2024-09-17 08:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveProd_Up_SR,2024-09-17 08:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveProd_Up_TR,2024-09-17 08:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveProd_Down_SR,2024-09-17 08:29:00,0.0
period1,sc01,t0021,BESS_01,vEleReserveProd_Down_TR,2024-09-17 08:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveCons_Up_SR,2024-09-17 09:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveCons_Up_TR,2024-09-17 09:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveCons_Down_SR,2024-09-17 09:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveCons_Down_TR,2024-09-17 09:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveProd_Up_SR,2024-09-17 09:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveProd_Up_TR,2024-09-17 09:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveProd_Down_SR,2024-09-17 09:29:00,0.0
period1,sc01,t0022,BESS_01,vEleReserveProd_Down_TR,2024-09-17 09:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveCons_Up_SR,2024-09-17 10:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveCons_Up_TR,2024-09-17 10:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveCons_Down_SR,2024-09-17 10:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveCons_Down_TR,2024-09-17 10:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveProd_Up_SR,2024-09-17 10:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveProd_Up_TR,2024-09-17 10:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveProd_Down_SR,2024-09-17 10:29:00,0.0
period1,sc01,t0023,BESS_01,vEleReserveProd_Down_TR,2024-09-17 10:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveCons_Up_SR,2024-09-17 11:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveCons_Up_TR,2024-09-17 11:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveCons_Down_SR,2024-09-17 11:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveCons_Down_TR,2024-09-17 11:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveProd_Up_SR,2024-09-17 11:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveProd_Up_TR,2024-09-17 11:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveProd_Down_SR,2024-09-17 11:29:00,0.0
period1,sc01,t0024,BESS_01,vEleReserveProd_Down_TR,2024-09-17 11:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveCons_Up_SR,2024-09-17 12:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveCons_Up_TR,2024-09-17 12:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveCons_Down_SR,2024-09-17 12:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveCons_Down_TR,2024-09-17 12:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveProd_Up_SR,2024-09-17 12:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveProd_Up_TR,2024-09-17 12:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveProd_Down_SR,2024-09-17 12:29:00,0.0
period1,sc01,t0025,BESS_01,vEleReserveProd_Down_TR,2024-09-17 12:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveCons_Up_SR,2024-09-17 13:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveCons_Up_TR,2024-09-17 13:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveCons_Down_SR,2024-09-17 13:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveCons_Down_TR,2024-09-17 13:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveProd_Up_SR,2024-09-17 13:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveProd_Up_TR,2024-09-17 13:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveProd_Down_SR,2024-09-17 13:29:00,0.0
period1,sc01,t0026,BESS_01,vEleReserveProd_Down_TR,2024-09-17 13:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveCons_Up_SR,2024-09-17 14:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveCons_Up_TR,2024-09-17 14:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveCons_Down_SR,2024-09-17 14:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveCons_Down_TR,2024-09-17 14:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveProd_Up_SR,2024-09-17 14:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveProd_Up_TR,2024-09-17 14:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveProd_Down_SR,2024-09-17 14:29:00,0.0
period1,sc01,t0027,BESS_01,vEleReserveProd_Down_TR,2024-09-17 14:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveCons_Up_SR,2024-09-17 15:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveCons_Up_TR,2024-09-17 15:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveCons_Down_SR,2024-09-17 15:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveCons_Down_TR,2024-09-17 15:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveProd_Up_SR,2024-09-17 15:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveProd_Up_TR,2024-09-17 15:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveProd_Down_SR,2024-09-17 15:29:00,0.0
period1,sc01,t0028,BESS_01,vEleReserveProd_Down_TR,2024-09-17 15:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveCons_Up_SR,2024-09-17 16:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveCons_Up_TR,2024-09-17 16:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveCons_Down_SR,2024-09-17 16:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveCons_Down_TR,2024-09-17 16:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveProd_Up_SR,2024-09-17 16:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveProd_Up_TR,2024-09-17 16:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveProd_Down_SR,2024-09-17 16:29:00,0.0
period1,sc01,t0029,BESS_01,vEleReserveProd_Down_TR,2024-09-17 16:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveCons_Up_SR,2024-09-17 17:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveCons_Up_TR,2024-09-17 17:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveCons_Down_SR,2024-09-17 17:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveCons_Down_TR,2024-09-17 17:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveProd_Up_SR,2024-09-17 17:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveProd_Up_TR,2024-09-17 17:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveProd_Down_SR,2024-09-17 17:29:00,0.0
period1,sc01,t0030,BESS_01,vEleReserveProd_Down_TR,2024-09-17 17:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveCons_Up_SR,2024-09-17 18:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveCons_Up_TR,2024-09-17 18:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveCons_Down_SR,2024-09-17 18:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveCons_Down_TR,2024-09-17 18:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveProd_Up_SR,2024-09-17 18:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveProd_Up_TR,2024-09-17 18:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveProd_Down_SR,2024-09-17 18:29:00,0.0
period1,sc01,t0031,BESS_01,vEleReserveProd_Down_TR,2024-09-17 18:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveCons_Up_SR,2024-09-17 19:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveCons_Up_TR,2024-09-17 19:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveCons_Down_SR,2024-09-17 19:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveCons_Down_TR,2024-09-17 19:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveProd_Up_SR,2024-09-17 19:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveProd_Up_TR,2024-09-17 19:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveProd_Down_SR,2024-09-17 19:29:00,0.0
period1,sc01,t0032,BESS_01,vEleReserveProd_Down_TR,2024-09-17 19:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveCons_Up_SR,2024-09-17 20:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveCons_Up_TR,2024-09-17 20:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveCons_Down_SR,2024-09-17 20:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveCons_Down_TR,2024-09-17 20:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveProd_Up_SR,2024-09-17 20:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveProd_Up_TR,2024-09-17 20:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveProd_Down_SR,2024-09-17 20:29:00,0.0
period1,sc01,t0033,BESS_01,vEleReserveProd_Down_TR,2024-09-17 20:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveCons_Up_SR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveCons_Up_TR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveCons_Down_SR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveCons_Down_TR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveProd_Up_SR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveProd_Up_TR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveProd_Down_SR,2024-09-17 21:29:00,0.0
period1,sc01,t0034,BESS_01,vEleReserveProd_Down_TR,2024-09-17 21:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Up_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Up_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Down_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveCons_Down_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Up_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Up_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Down_SR,2024-09-17 22:29:00,0.0
period1,sc01,t0035,BESS_01,vEleReserveProd_Down_TR,2024-09-17 22:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Up_SR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Up_TR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Down_SR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveCons_Down_TR,2024-09-17 23:29:00,0.0
period1,sc01,t0036,BESS_01,vEleReserveProd_Up_SR,2024-09-17 23:29:00,0.0
