,,,Node1,Node2,Node3,Node4
period1,sc01,t3978,, 2.5 , 2.5 ,
period1,sc01,t3979,, 2.5 , 2.5 ,
period1,sc01,t3980,, 2.5 , 2.5 ,
period1,sc01,t3981,, 2.5 , 2.5 ,
period1,sc01,t3982,, 2.5 , 2.5 ,
period1,sc01,t3983,, 2.5 , 2.5 ,
period1,sc01,t3984,, 2.5 , 2.5 ,
period1,sc01,t3985,, 2.5 , 2.5 ,
period1,sc01,t3986,, 2.5 , 2.5 ,
period1,sc01,t3987,, 2.5 , 2.5 ,
period1,sc01,t3988,, 2.5 , 2.5 ,
period1,sc01,t3989,, 2.5 , 2.5 ,
period1,sc01,t3990,, 2.5 , 2.5 ,
period1,sc01,t3991,, 2.5 , 2.5 ,
period1,sc01,t3992,, 2.5 , 2.5 ,
period1,sc01,t3993,, 2.5 , 2.5 ,
period1,sc01,t3994,, 2.5 , 2.5 ,
period1,sc01,t3995,, 2.5 , 2.5 ,
period1,sc01,t3996,, 2.5 , 2.5 ,
period1,sc01,t3997,, 2.5 , 2.5 ,
period1,sc01,t3998,, 2.5 , 2.5 ,
period1,sc01,t3999,, 2.5 , 2.5 ,
period1,sc01,t4000,, 2.5 , 2.5 ,
period1,sc01,t4001,, 2.5 , 2.5 ,
period1,sc01,t4002,, 2.5 , 2.5 ,
period1,sc01,t4003,, 2.5 , 2.5 ,
period1,sc01,t4004,, 2.5 , 2.5 ,
period1,sc01,t4005,, 2.5 , 2.5 ,
period1,sc01,t4006,, 2.5 , 2.5 ,
period1,sc01,t4007,, 2.5 , 2.5 ,
period1,sc01,t4008,, 2.5 , 2.5 ,
period1,sc01,t4009,, 2.5 , 2.5 ,
period1,sc01,t4010,, 2.5 , 2.5 ,
period1,sc01,t4011,, 2.5 , 2.5 ,
period1,sc01,t4012,, 2.5 , 2.5 ,
period1,sc01,t4013,, 2.5 , 2.5 ,
period1,sc01,t4014,, 2.5 , 2.5 ,
period1,sc01,t4015,, 2.5 , 2.5 ,
period1,sc01,t4016,, 2.5 , 2.5 ,
period1,sc01,t4017,, 2.5 , 2.5 ,
period1,sc01,t4018,, 2.5 , 2.5 ,
period1,sc01,t4019,, 2.5 , 2.5 ,
period1,sc01,t4020,, 2.5 , 2.5 ,
period1,sc01,t4021,, 2.5 , 2.5 ,
period1,sc01,t4022,, 2.5 , 2.5 ,
period1,sc01,t4023,, 2.5 , 2.5 ,
period1,sc01,t4024,, 2.5 , 2.5 ,
period1,sc01,t4025,, 2.5 , 2.5 ,
period1,sc01,t4026,, 2.5 , 2.5 ,
period1,sc01,t4027,, 2.5 , 2.5 ,
period1,sc01,t4028,, 2.5 , 2.5 ,
period1,sc01,t4029,, 2.5 , 2.5 ,
period1,sc01,t4030,, 2.5 , 2.5 ,
period1,sc01,t4031,, 2.5 , 2.5 ,
period1,sc01,t4032,, 2.5 , 2.5 ,
period1,sc01,t4033,, 2.5 , 2.5 ,
period1,sc01,t4034,, 2.5 , 2.5 ,
period1,sc01,t4035,, 2.5 , 2.5 ,
period1,sc01,t4036,, 2.5 , 2.5 ,
period1,sc01,t4037,, 2.5 , 2.5 ,
period1,sc01,t4038,, 2.5 , 2.5 ,
period1,sc01,t4039,, 2.5 , 2.5 ,
period1,sc01,t4040,, 2.5 , 2.5 ,
period1,sc01,t4041,, 2.5 , 2.5 ,
period1,sc01,t4042,, 2.5 , 2.5 ,
period1,sc01,t4043,, 2.5 , 2.5 ,
period1,sc01,t4044,, 2.5 , 2.5 ,
period1,sc01,t4045,, 2.5 , 2.5 ,
period1,sc01,t4046,, 2.5 , 2.5 ,
period1,sc01,t4047,, 2.5 , 2.5 ,
period1,sc01,t4048,, 2.5 , 2.5 ,
period1,sc01,t4049,, 2.5 , 2.5 ,
period1,sc01,t4050,, 2.5 , 2.5 ,
period1,sc01,t4051,, 2.5 , 2.5 ,
period1,sc01,t4052,, 2.5 , 2.5 ,
period1,sc01,t4053,, 2.5 , 2.5 ,
period1,sc01,t4054,, 2.5 , 2.5 ,
period1,sc01,t4055,, 2.5 , 2.5 ,
period1,sc01,t4056,, 2.5 , 2.5 ,
period1,sc01,t4057,, 2.5 , 2.5 ,
period1,sc01,t4058,, 2.5 , 2.5 ,
period1,sc01,t4059,, 2.5 , 2.5 ,
period1,sc01,t4060,, 2.5 , 2.5 ,
period1,sc01,t4061,, 2.5 , 2.5 ,
period1,sc01,t4062,, 2.5 , 2.5 ,
period1,sc01,t4063,, 2.5 , 2.5 ,
period1,sc01,t4064,, 2.5 , 2.5 ,
period1,sc01,t4065,, 2.5 , 2.5 ,
period1,sc01,t4066,, 2.5 , 2.5 ,
period1,sc01,t4067,, 2.5 , 2.5 ,
period1,sc01,t4068,, 2.5 , 2.5 ,
period1,sc01,t4069,, 2.5 , 2.5 ,
period1,sc01,t4070,, 2.5 , 2.5 ,
period1,sc01,t4071,, 2.5 , 2.5 ,
period1,sc01,t4072,, 2.5 , 2.5 ,
period1,sc01,t4073,, 2.5 , 2.5 ,
period1,sc01,t4074,, 2.5 , 2.5 ,
period1,sc01,t4075,, 2.5 , 2.5 ,
period1,sc01,t4076,, 2.5 , 2.5 ,
period1,sc01,t4077,, 2.5 , 2.5 ,
period1,sc01,t4078,, 2.5 , 2.5 ,
period1,sc01,t4079,, 2.5 , 2.5 ,
period1,sc01,t4080,, 2.5 , 2.5 ,
period1,sc01,t4081,, 2.5 , 2.5 ,
period1,sc01,t4082,, 2.5 , 2.5 ,
period1,sc01,t4083,, 2.5 , 2.5 ,
period1,sc01,t4084,, 2.5 , 2.5 ,
period1,sc01,t4085,, 2.5 , 2.5 ,
period1,sc01,t4086,, 2.5 , 2.5 ,
period1,sc01,t4087,, 2.5 , 2.5 ,
period1,sc01,t4088,, 2.5 , 2.5 ,
period1,sc01,t4089,, 2.5 , 2.5 ,
period1,sc01,t4090,, 2.5 , 2.5 ,
period1,sc01,t4091,, 2.5 , 2.5 ,
period1,sc01,t4092,, 2.5 , 2.5 ,
period1,sc01,t4093,, 2.5 , 2.5 ,
period1,sc01,t4094,, 2.5 , 2.5 ,
period1,sc01,t4095,, 2.5 , 2.5 ,
period1,sc01,t4096,, 2.5 , 2.5 ,
period1,sc01,t4097,, 2.5 , 2.5 ,
period1,sc01,t4098,, 2.5 , 2.5 ,
period1,sc01,t4099,, 2.5 , 2.5 ,
period1,sc01,t4100,, 2.5 , 2.5 ,
period1,sc01,t4101,, 2.5 , 2.5 ,
period1,sc01,t4102,, 2.5 , 2.5 ,
period1,sc01,t4103,, 2.5 , 2.5 ,
period1,sc01,t4104,, 2.5 , 2.5 ,
period1,sc01,t4105,, 2.5 , 2.5 ,
period1,sc01,t4106,, 2.5 , 2.5 ,
period1,sc01,t4107,, 2.5 , 2.5 ,
period1,sc01,t4108,, 2.5 , 2.5 ,
period1,sc01,t4109,, 2.5 , 2.5 ,
period1,sc01,t4110,, 2.5 , 2.5 ,
period1,sc01,t4111,, 2.5 , 2.5 ,
period1,sc01,t4112,, 2.5 , 2.5 ,
period1,sc01,t4113,, 2.5 , 2.5 ,
period1,sc01,t4114,, 2.5 , 2.5 ,
period1,sc01,t4115,, 2.5 , 2.5 ,
period1,sc01,t4116,, 2.5 , 2.5 ,
period1,sc01,t4117,, 2.5 , 2.5 ,
period1,sc01,t4118,, 2.5 , 2.5 ,
period1,sc01,t4119,, 2.5 , 2.5 ,
period1,sc01,t4120,, 2.5 , 2.5 ,
period1,sc01,t4121,, 2.5 , 2.5 ,
period1,sc01,t4122,, 2.5 , 2.5 ,
period1,sc01,t4123,, 2.5 , 2.5 ,
period1,sc01,t4124,, 2.5 , 2.5 ,
period1,sc01,t4125,, 2.5 , 2.5 ,
period1,sc01,t4126,, 2.5 , 2.5 ,
period1,sc01,t4127,, 2.5 , 2.5 ,
period1,sc01,t4128,, 2.5 , 2.5 ,
period1,sc01,t4129,, 2.5 , 2.5 ,
period1,sc01,t4130,, 2.5 , 2.5 ,
period1,sc01,t4131,, 2.5 , 2.5 ,
period1,sc01,t4132,, 2.5 , 2.5 ,
period1,sc01,t4133,, 2.5 , 2.5 ,
period1,sc01,t4134,, 2.5 , 2.5 ,
period1,sc01,t4135,, 2.5 , 2.5 ,
period1,sc01,t4136,, 2.5 , 2.5 ,
period1,sc01,t4137,, 2.5 , 2.5 ,
period1,sc01,t4138,, 2.5 , 2.5 ,
period1,sc01,t4139,, 2.5 , 2.5 ,
period1,sc01,t4140,, 2.5 , 2.5 ,
period1,sc01,t4141,, 2.5 , 2.5 ,
period1,sc01,t4142,, 2.5 , 2.5 ,
period1,sc01,t4143,, 2.5 , 2.5 ,
period1,sc01,t4144,, 2.5 , 2.5 ,
period1,sc01,t4145,, 2.5 , 2.5 ,
period1,sc01,t4146,, 2.5 , 2.5 ,
period1,sc01,t4147,, 2.5 , 2.5 ,
period1,sc01,t4148,, 2.5 , 2.5 ,
period1,sc01,t4149,, 2.5 , 2.5 ,
period1,sc01,t4150,, 2.5 , 2.5 ,
period1,sc01,t4151,, 2.5 , 2.5 ,
period1,sc01,t4152,, 2.5 , 2.5 ,
period1,sc01,t4153,, 2.5 , 2.5 ,
period1,sc01,t4154,, 2.5 , 2.5 ,
period1,sc01,t4155,, 2.5 , 2.5 ,
period1,sc01,t4156,, 2.5 , 2.5 ,
period1,sc01,t4157,, 2.5 , 2.5 ,
period1,sc01,t4158,, 2.5 , 2.5 ,
period1,sc01,t4159,, 2.5 , 2.5 ,
period1,sc01,t4160,, 2.5 , 2.5 ,
period1,sc01,t4161,, 2.5 , 2.5 ,
period1,sc01,t4162,, 2.5 , 2.5 ,
period1,sc01,t4163,, 2.5 , 2.5 ,
period1,sc01,t4164,, 2.5 , 2.5 ,
period1,sc01,t4165,, 2.5 , 2.5 ,
period1,sc01,t4166,, 2.5 , 2.5 ,
period1,sc01,t4167,, 2.5 , 2.5 ,
period1,sc01,t4168,, 2.5 , 2.5 ,
period1,sc01,t4169,, 2.5 , 2.5 ,
period1,sc01,t4170,, 2.5 , 2.5 ,
period1,sc01,t4171,, 2.5 , 2.5 ,
period1,sc01,t4172,, 2.5 , 2.5 ,
period1,sc01,t4173,, 2.5 , 2.5 ,
period1,sc01,t4174,, 2.5 , 2.5 ,
period1,sc01,t4175,, 2.5 , 2.5 ,
period1,sc01,t4176,, 2.5 , 2.5 ,
period1,sc01,t4177,, 2.5 , 2.5 ,
period1,sc01,t4178,, 2.5 , 2.5 ,
period1,sc01,t4179,, 2.5 , 2.5 ,
period1,sc01,t4180,, 2.5 , 2.5 ,
period1,sc01,t4181,, 2.5 , 2.5 ,
period1,sc01,t4182,, 2.5 , 2.5 ,
period1,sc01,t4183,, 2.5 , 2.5 ,
period1,sc01,t4184,, 2.5 , 2.5 ,
period1,sc01,t4185,, 2.5 , 2.5 ,
period1,sc01,t4186,, 2.5 , 2.5 ,
period1,sc01,t4187,, 2.5 , 2.5 ,
period1,sc01,t4188,, 2.5 , 2.5 ,
period1,sc01,t4189,, 2.5 , 2.5 ,
period1,sc01,t4190,, 2.5 , 2.5 ,
period1,sc01,t4191,, 2.5 , 2.5 ,
period1,sc01,t4192,, 2.5 , 2.5 ,
period1,sc01,t4193,, 2.5 , 2.5 ,
period1,sc01,t4194,, 2.5 , 2.5 ,
period1,sc01,t4195,, 2.5 , 2.5 ,
period1,sc01,t4196,, 2.5 , 2.5 ,
period1,sc01,t4197,, 2.5 , 2.5 ,
period1,sc01,t4198,, 2.5 , 2.5 ,
period1,sc01,t4199,, 2.5 , 2.5 ,
period1,sc01,t4200,, 2.5 , 2.5 ,
period1,sc01,t4201,, 2.5 , 2.5 ,
period1,sc01,t4202,, 2.5 , 2.5 ,
period1,sc01,t4203,, 2.5 , 2.5 ,
period1,sc01,t4204,, 2.5 , 2.5 ,
period1,sc01,t4205,, 2.5 , 2.5 ,
period1,sc01,t4206,, 2.5 , 2.5 ,
period1,sc01,t4207,, 2.5 , 2.5 ,
period1,sc01,t4208,, 2.5 , 2.5 ,
period1,sc01,t4209,, 2.5 , 2.5 ,
period1,sc01,t4210,, 2.5 , 2.5 ,
period1,sc01,t4211,, 2.5 , 2.5 ,
period1,sc01,t4212,, 2.5 , 2.5 ,
period1,sc01,t4213,, 2.5 , 2.5 ,
period1,sc01,t4214,, 2.5 , 2.5 ,
period1,sc01,t4215,, 2.5 , 2.5 ,
period1,sc01,t4216,, 2.5 , 2.5 ,
period1,sc01,t4217,, 2.5 , 2.5 ,
period1,sc01,t4218,, 2.5 , 2.5 ,
period1,sc01,t4219,, 2.5 , 2.5 ,
period1,sc01,t4220,, 2.5 , 2.5 ,
period1,sc01,t4221,, 2.5 , 2.5 ,
period1,sc01,t4222,, 2.5 , 2.5 ,
period1,sc01,t4223,, 2.5 , 2.5 ,
period1,sc01,t4224,, 2.5 , 2.5 ,
period1,sc01,t4225,, 2.5 , 2.5 ,
period1,sc01,t4226,, 2.5 , 2.5 ,
period1,sc01,t4227,, 2.5 , 2.5 ,
period1,sc01,t4228,, 2.5 , 2.5 ,
period1,sc01,t4229,, 2.5 , 2.5 ,
period1,sc01,t4230,, 2.5 , 2.5 ,
period1,sc01,t4231,, 2.5 , 2.5 ,
period1,sc01,t4232,, 2.5 , 2.5 ,
period1,sc01,t4233,, 2.5 , 2.5 ,
period1,sc01,t4234,, 2.5 , 2.5 ,
period1,sc01,t4235,, 2.5 , 2.5 ,
period1,sc01,t4236,, 2.5 , 2.5 ,
period1,sc01,t4237,, 2.5 , 2.5 ,
period1,sc01,t4238,, 2.5 , 2.5 ,
period1,sc01,t4239,, 2.5 , 2.5 ,
period1,sc01,t4240,, 2.5 , 2.5 ,
period1,sc01,t4241,, 2.5 , 2.5 ,
period1,sc01,t4242,, 2.5 , 2.5 ,
period1,sc01,t4243,, 2.5 , 2.5 ,
period1,sc01,t4244,, 2.5 , 2.5 ,
period1,sc01,t4245,, 2.5 , 2.5 ,
period1,sc01,t4246,, 2.5 , 2.5 ,
period1,sc01,t4247,, 2.5 , 2.5 ,
period1,sc01,t4248,, 2.5 , 2.5 ,
period1,sc01,t4249,, 2.5 , 2.5 ,
period1,sc01,t4250,, 2.5 , 2.5 ,
period1,sc01,t4251,, 2.5 , 2.5 ,
period1,sc01,t4252,, 2.5 , 2.5 ,
period1,sc01,t4253,, 2.5 , 2.5 ,
period1,sc01,t4254,, 2.5 , 2.5 ,
period1,sc01,t4255,, 2.5 , 2.5 ,
period1,sc01,t4256,, 2.5 , 2.5 ,
period1,sc01,t4257,, 2.5 , 2.5 ,
period1,sc01,t4258,, 2.5 , 2.5 ,
period1,sc01,t4259,, 2.5 , 2.5 ,
period1,sc01,t4260,, 2.5 , 2.5 ,
period1,sc01,t4261,, 2.5 , 2.5 ,
period1,sc01,t4262,, 2.5 , 2.5 ,
period1,sc01,t4263,, 2.5 , 2.5 ,
period1,sc01,t4264,, 2.5 , 2.5 ,
period1,sc01,t4265,, 2.5 , 2.5 ,
period1,sc01,t4266,, 2.5 , 2.5 ,
period1,sc01,t4267,, 2.5 , 2.5 ,
period1,sc01,t4268,, 2.5 , 2.5 ,
period1,sc01,t4269,, 2.5 , 2.5 ,
period1,sc01,t4270,, 2.5 , 2.5 ,
period1,sc01,t4271,, 2.5 , 2.5 ,
period1,sc01,t4272,, 2.5 , 2.5 ,
period1,sc01,t4273,, 2.5 , 2.5 ,
period1,sc01,t4274,, 2.5 , 2.5 ,
period1,sc01,t4275,, 2.5 , 2.5 ,
period1,sc01,t4276,, 2.5 , 2.5 ,
period1,sc01,t4277,, 2.5 , 2.5 ,
period1,sc01,t4278,, 2.5 , 2.5 ,
period1,sc01,t4279,, 2.5 , 2.5 ,
period1,sc01,t4280,, 2.5 , 2.5 ,
period1,sc01,t4281,, 2.5 , 2.5 ,
period1,sc01,t4282,, 2.5 , 2.5 ,
period1,sc01,t4283,, 2.5 , 2.5 ,
period1,sc01,t4284,, 2.5 , 2.5 ,
period1,sc01,t4285,, 2.5 , 2.5 ,
period1,sc01,t4286,, 2.5 , 2.5 ,
period1,sc01,t4287,, 2.5 , 2.5 ,
period1,sc01,t4288,, 2.5 , 2.5 ,
period1,sc01,t4289,, 2.5 , 2.5 ,
period1,sc01,t4290,, 2.5 , 2.5 ,
period1,sc01,t4291,, 2.5 , 2.5 ,
period1,sc01,t4292,, 2.5 , 2.5 ,
period1,sc01,t4293,, 2.5 , 2.5 ,
period1,sc01,t4294,, 2.5 , 2.5 ,
period1,sc01,t4295,, 2.5 , 2.5 ,
period1,sc01,t4296,, 2.5 , 2.5 ,
period1,sc01,t4297,, 2.5 , 2.5 ,
period1,sc01,t4298,, 2.5 , 2.5 ,
period1,sc01,t4299,, 2.5 , 2.5 ,
period1,sc01,t4300,, 2.5 , 2.5 ,
period1,sc01,t4301,, 2.5 , 2.5 ,
period1,sc01,t4302,, 2.5 , 2.5 ,
period1,sc01,t4303,, 2.5 , 2.5 ,
period1,sc01,t4304,, 2.5 , 2.5 ,
period1,sc01,t4305,, 2.5 , 2.5 ,
period1,sc01,t4306,, 2.5 , 2.5 ,
period1,sc01,t4307,, 2.5 , 2.5 ,
period1,sc01,t4308,, 2.5 , 2.5 ,
period1,sc01,t4309,, 2.5 , 2.5 ,
period1,sc01,t4310,, 2.5 , 2.5 ,
period1,sc01,t4311,, 2.5 , 2.5 ,
period1,sc01,t4312,, 2.5 , 2.5 ,
period1,sc01,t4313,, 2.5 , 2.5 ,
period1,sc01,t4314,, 2.5 , 2.5 ,
period1,sc01,t4315,, 2.5 , 2.5 ,
period1,sc01,t4316,, 2.5 , 2.5 ,
period1,sc01,t4317,, 2.5 , 2.5 ,
period1,sc01,t4318,, 2.5 , 2.5 ,
period1,sc01,t4319,, 2.5 , 2.5 ,
period1,sc01,t4320,, 2.5 , 2.5 ,
period1,sc01,t4321,, 2.5 , 2.5 ,
period1,sc01,t4322,, 2.5 , 2.5 ,
period1,sc01,t4323,, 2.5 , 2.5 ,
period1,sc01,t4324,, 2.5 , 2.5 ,
period1,sc01,t4325,, 2.5 , 2.5 ,
period1,sc01,t4326,, 2.5 , 2.5 ,
period1,sc01,t4327,, 2.5 , 2.5 ,
period1,sc01,t4328,, 2.5 , 2.5 ,
period1,sc01,t4329,, 2.5 , 2.5 ,
period1,sc01,t4330,, 2.5 , 2.5 ,
period1,sc01,t4331,, 2.5 , 2.5 ,
period1,sc01,t4332,, 2.5 , 2.5 ,
period1,sc01,t4333,, 2.5 , 2.5 ,
period1,sc01,t4334,, 2.5 , 2.5 ,
period1,sc01,t4335,, 2.5 , 2.5 ,
period1,sc01,t4336,, 2.5 , 2.5 ,
period1,sc01,t4337,, 2.5 , 2.5 ,
period1,sc01,t4338,, 2.5 , 2.5 ,
period1,sc01,t4339,, 2.5 , 2.5 ,
period1,sc01,t4340,, 2.5 , 2.5 ,
period1,sc01,t4341,, 2.5 , 2.5 ,
period1,sc01,t4342,, 2.5 , 2.5 ,
period1,sc01,t4343,, 2.5 , 2.5 ,
period1,sc01,t4344,, 2.5 , 2.5 ,
period1,sc01,t4345,, 2.5 , 2.5 ,
period1,sc01,t4346,, 2.5 , 2.5 ,
period1,sc01,t4347,, 2.5 , 2.5 ,
period1,sc01,t4348,, 2.5 , 2.5 ,
period1,sc01,t4349,, 2.5 , 2.5 ,
period1,sc01,t4350,, 2.5 , 2.5 ,
period1,sc01,t4351,, 2.5 , 2.5 ,
period1,sc01,t4352,, 2.5 , 2.5 ,
period1,sc01,t4353,, 2.5 , 2.5 ,
period1,sc01,t4354,, 2.5 , 2.5 ,
period1,sc01,t4355,, 2.5 , 2.5 ,
period1,sc01,t4356,, 2.5 , 2.5 ,
period1,sc01,t4357,, 2.5 , 2.5 ,
period1,sc01,t4358,, 2.5 , 2.5 ,
period1,sc01,t4359,, 2.5 , 2.5 ,
period1,sc01,t4360,, 2.5 , 2.5 ,
period1,sc01,t4361,, 2.5 , 2.5 ,
period1,sc01,t4362,, 2.5 , 2.5 ,
period1,sc01,t4363,, 2.5 , 2.5 ,
period1,sc01,t4364,, 2.5 , 2.5 ,
period1,sc01,t4365,, 2.5 , 2.5 ,
period1,sc01,t4366,, 2.5 , 2.5 ,
period1,sc01,t4367,, 2.5 , 2.5 ,
period1,sc01,t4368,, 2.5 , 2.5 ,
period1,sc01,t4369,, 2.5 , 2.5 ,
period1,sc01,t4370,, 2.5 , 2.5 ,
period1,sc01,t4371,, 2.5 , 2.5 ,
period1,sc01,t4372,, 2.5 , 2.5 ,
period1,sc01,t4373,, 2.5 , 2.5 ,
period1,sc01,t4374,, 2.5 , 2.5 ,
period1,sc01,t4375,, 2.5 , 2.5 ,
period1,sc01,t4376,, 2.5 , 2.5 ,
period1,sc01,t4377,, 2.5 , 2.5 ,
period1,sc01,t4378,, 2.5 , 2.5 ,
period1,sc01,t4379,, 2.5 , 2.5 ,
period1,sc01,t4380,, 2.5 , 2.5 ,
period1,sc01,t4381,, 2.5 , 2.5 ,
period1,sc01,t4382,, 2.5 , 2.5 ,
period1,sc01,t4383,, 2.5 , 2.5 ,
period1,sc01,t4384,, 2.5 , 2.5 ,
period1,sc01,t4385,, 2.5 , 2.5 ,
period1,sc01,t4386,, 2.5 , 2.5 ,
period1,sc01,t4387,, 2.5 , 2.5 ,
period1,sc01,t4388,, 2.5 , 2.5 ,
period1,sc01,t4389,, 2.5 , 2.5 ,
period1,sc01,t4390,, 2.5 , 2.5 ,
period1,sc01,t4391,, 2.5 , 2.5 ,
period1,sc01,t4392,, 2.5 , 2.5 ,
period1,sc01,t4393,, 2.5 , 2.5 ,
period1,sc01,t4394,, 2.5 , 2.5 ,
period1,sc01,t4395,, 2.5 , 2.5 ,
period1,sc01,t4396,, 2.5 , 2.5 ,
period1,sc01,t4397,, 2.5 , 2.5 ,
period1,sc01,t4398,, 2.5 , 2.5 ,
period1,sc01,t4399,, 2.5 , 2.5 ,
period1,sc01,t4400,, 2.5 , 2.5 ,
period1,sc01,t4401,, 2.5 , 2.5 ,
period1,sc01,t4402,, 2.5 , 2.5 ,
period1,sc01,t4403,, 2.5 , 2.5 ,
period1,sc01,t4404,, 2.5 , 2.5 ,
period1,sc01,t4405,, 2.5 , 2.5 ,
period1,sc01,t4406,, 2.5 , 2.5 ,
period1,sc01,t4407,, 2.5 , 2.5 ,
period1,sc01,t4408,, 2.5 , 2.5 ,
period1,sc01,t4409,, 2.5 , 2.5 ,
period1,sc01,t4410,, 2.5 , 2.5 ,
period1,sc01,t4411,, 2.5 , 2.5 ,
period1,sc01,t4412,, 2.5 , 2.5 ,
period1,sc01,t4413,, 2.5 , 2.5 ,
period1,sc01,t4414,, 2.5 , 2.5 ,
period1,sc01,t4415,, 2.5 , 2.5 ,
period1,sc01,t4416,, 2.5 , 2.5 ,
period1,sc01,t4417,, 2.5 , 2.5 ,
period1,sc01,t4418,, 2.5 , 2.5 ,
period1,sc01,t4419,, 2.5 , 2.5 ,
period1,sc01,t4420,, 2.5 , 2.5 ,
period1,sc01,t4421,, 2.5 , 2.5 ,
period1,sc01,t4422,, 2.5 , 2.5 ,
period1,sc01,t4423,, 2.5 , 2.5 ,
period1,sc01,t4424,, 2.5 , 2.5 ,
period1,sc01,t4425,, 2.5 , 2.5 ,
period1,sc01,t4426,, 2.5 , 2.5 ,
period1,sc01,t4427,, 2.5 , 2.5 ,
period1,sc01,t4428,, 2.5 , 2.5 ,
period1,sc01,t4429,, 2.5 , 2.5 ,
period1,sc01,t4430,, 2.5 , 2.5 ,
period1,sc01,t4431,, 2.5 , 2.5 ,
period1,sc01,t4432,, 2.5 , 2.5 ,
period1,sc01,t4433,, 2.5 , 2.5 ,
period1,sc01,t4434,, 2.5 , 2.5 ,
period1,sc01,t4435,, 2.5 , 2.5 ,
period1,sc01,t4436,, 2.5 , 2.5 ,
period1,sc01,t4437,, 2.5 , 2.5 ,
period1,sc01,t4438,, 2.5 , 2.5 ,
period1,sc01,t4439,, 2.5 , 2.5 ,
period1,sc01,t4440,, 2.5 , 2.5 ,
period1,sc01,t4441,, 2.5 , 2.5 ,
period1,sc01,t4442,, 2.5 , 2.5 ,
period1,sc01,t4443,, 2.5 , 2.5 ,
period1,sc01,t4444,, 2.5 , 2.5 ,
period1,sc01,t4445,, 2.5 , 2.5 ,
period1,sc01,t4446,, 2.5 , 2.5 ,
period1,sc01,t4447,, 2.5 , 2.5 ,
period1,sc01,t4448,, 2.5 , 2.5 ,
period1,sc01,t4449,, 2.5 , 2.5 ,
period1,sc01,t4450,, 2.5 , 2.5 ,
period1,sc01,t4451,, 2.5 , 2.5 ,
period1,sc01,t4452,, 2.5 , 2.5 ,
period1,sc01,t4453,, 2.5 , 2.5 ,
period1,sc01,t4454,, 2.5 , 2.5 ,
period1,sc01,t4455,, 2.5 , 2.5 ,
period1,sc01,t4456,, 2.5 , 2.5 ,
period1,sc01,t4457,, 2.5 , 2.5 ,
period1,sc01,t4458,, 2.5 , 2.5 ,
period1,sc01,t4459,, 2.5 , 2.5 ,
period1,sc01,t4460,, 2.5 , 2.5 ,
period1,sc01,t4461,, 2.5 , 2.5 ,
period1,sc01,t4462,, 2.5 , 2.5 ,
period1,sc01,t4463,, 2.5 , 2.5 ,
period1,sc01,t4464,, 2.5 , 2.5 ,
period1,sc01,t4465,, 2.5 , 2.5 ,
period1,sc01,t4466,, 2.5 , 2.5 ,
period1,sc01,t4467,, 2.5 , 2.5 ,
period1,sc01,t4468,, 2.5 , 2.5 ,
period1,sc01,t4469,, 2.5 , 2.5 ,
period1,sc01,t4470,, 2.5 , 2.5 ,
period1,sc01,t4471,, 2.5 , 2.5 ,
period1,sc01,t4472,, 2.5 , 2.5 ,
period1,sc01,t4473,, 2.5 , 2.5 ,
period1,sc01,t4474,, 2.5 , 2.5 ,
period1,sc01,t4475,, 2.5 , 2.5 ,
period1,sc01,t4476,, 2.5 , 2.5 ,
period1,sc01,t4477,, 2.5 , 2.5 ,
period1,sc01,t4478,, 2.5 , 2.5 ,
period1,sc01,t4479,, 2.5 , 2.5 ,
period1,sc01,t4480,, 2.5 , 2.5 ,
period1,sc01,t4481,, 2.5 , 2.5 ,
period1,sc01,t4482,, 2.5 , 2.5 ,
period1,sc01,t4483,, 2.5 , 2.5 ,
period1,sc01,t4484,, 2.5 , 2.5 ,
period1,sc01,t4485,, 2.5 , 2.5 ,
period1,sc01,t4486,, 2.5 , 2.5 ,
period1,sc01,t4487,, 2.5 , 2.5 ,
period1,sc01,t4488,, 2.5 , 2.5 ,
period1,sc01,t4489,, 2.5 , 2.5 ,
period1,sc01,t4490,, 2.5 , 2.5 ,
period1,sc01,t4491,, 2.5 , 2.5 ,
period1,sc01,t4492,, 2.5 , 2.5 ,
period1,sc01,t4493,, 2.5 , 2.5 ,
period1,sc01,t4494,, 2.5 , 2.5 ,
period1,sc01,t4495,, 2.5 , 2.5 ,
period1,sc01,t4496,, 2.5 , 2.5 ,
period1,sc01,t4497,, 2.5 , 2.5 ,
period1,sc01,t4498,, 2.5 , 2.5 ,
period1,sc01,t4499,, 2.5 , 2.5 ,
period1,sc01,t4500,, 2.5 , 2.5 ,
period1,sc01,t4501,, 2.5 , 2.5 ,
period1,sc01,t4502,, 2.5 , 2.5 ,
period1,sc01,t4503,, 2.5 , 2.5 ,
period1,sc01,t4504,, 2.5 , 2.5 ,
period1,sc01,t4505,, 2.5 , 2.5 ,
period1,sc01,t4506,, 2.5 , 2.5 ,
period1,sc01,t4507,, 2.5 , 2.5 ,
period1,sc01,t4508,, 2.5 , 2.5 ,
period1,sc01,t4509,, 2.5 , 2.5 ,
period1,sc01,t4510,, 2.5 , 2.5 ,
period1,sc01,t4511,, 2.5 , 2.5 ,
period1,sc01,t4512,, 2.5 , 2.5 ,
period1,sc01,t4513,, 2.5 , 2.5 ,
period1,sc01,t4514,, 2.5 , 2.5 ,
