,,,SolarPV_01,Wind_01,BESS_01,AEL_01,PEMEL_01
period1,sc01,t7234, 4.171721025 , 1.68417475728155 ,,,
period1,sc01,t7235, 5.8549160325 , 2.06970873786408 ,,,
period1,sc01,t7236, 6.796636255 , 2.51611650485437 ,,,
period1,sc01,t7237, 7.363038485 , 2.57699029126214 ,,,
period1,sc01,t7238, 7.317975505 , 2.94223300970874 ,,,
period1,sc01,t7239, 6.73727897 , 3.6321359223301 ,,,
period1,sc01,t7240, 5.8423962675 , 4.07854368932039 ,,,
period1,sc01,t7241, 4.1113812125 , 4.38291262135922 ,,,
period1,sc01,t7242, 1.38143061975 , 5.27572815533981 ,,,
period1,sc01,t7243, 0.042066402775 , 5.68155339805825 ,,,
period1,sc01,t7244, 2.32250666666667E-05 , 4.42349514563107 ,,,
period1,sc01,t7245, 1.89610908333333E-05 , 3.38864077669903 ,,,
period1,sc01,t7246, 0.0000182353075 , 3.08427184466019 ,,,
period1,sc01,t7247, 1.94147041666667E-05 , 2.88135922330097 ,,,
period1,sc01,t7248, 1.76002466666667E-05 , 2.75961165048544 ,,,
period1,sc01,t7249, 1.69651858333333E-05 , 2.8204854368932 ,,,
period1,sc01,t7250, 0.0000153321725 , 2.55669902912621 ,,,
period1,sc01,t7251, 1.40620533333333E-05 , 1.78563106796116 ,,,
period1,sc01,t7252, 0.0000136084375 , 1.29864077669903 ,,,
period1,sc01,t7253, 1.99590416666667E-05 , 1.07543689320388 ,,,
period1,sc01,t7254, 3.32953116666667E-05 , 0.710194174757282 ,,,
period1,sc01,t7255, 7.50278541666667E-05 , 0.426116504854369 ,,,
period1,sc01,t7256, 0.0593246235 , 0.385533980582524 ,,,
period1,sc01,t7257, 1.97223005775 , 0.385533980582524 ,,,
period1,sc01,t7258, 5.0396263625 , 0.568155339805825 ,,,
period1,sc01,t7259, 6.81793074 , 1.1768932038835 ,,,
period1,sc01,t7260, 7.8340183475 , 1.9073786407767 ,,,
period1,sc01,t7261, 8.185230355 , 2.65815533980583 ,,,
period1,sc01,t7262, 7.9893232825 , 3.08427184466019 ,,,
period1,sc01,t7263, 7.17699481 , 3.87563106796117 ,,,
period1,sc01,t7264, 5.767136165 , 5.0931067961165 ,,,
period1,sc01,t7265, 3.7977475475 , 5.98592233009709 ,,,
period1,sc01,t7266, 1.08431759825 , 6.59466019417476 ,,,
period1,sc01,t7267, 0.02494154475 , 6.59466019417476 ,,,
period1,sc01,t7268, 0.0000173280775 , 5.19456310679612 ,,,
period1,sc01,t7269, 9.43518333333333E-06 , 5.3568932038835 ,,,
period1,sc01,t7270, 0.0000090722925 , 6.02650485436893 ,,,
period1,sc01,t7271, 8.89084583333333E-06 , 5.64097087378641 ,,,
period1,sc01,t7272, 8.98156916666667E-06 , 5.11339805825243 ,,,
period1,sc01,t7273, 9.52590583333333E-06 , 4.7278640776699 ,,,
period1,sc01,t7274, 0.000009163015 , 4.40320388349515 ,,,
period1,sc01,t7275, 1.07960266666667E-05 , 3.93650485436893 ,,,
period1,sc01,t7276, 1.06145816666667E-05 , 4.20029126213592 ,,,
period1,sc01,t7277, 1.99590416666667E-05 , 5.0931067961165 ,,,
period1,sc01,t7278, 0.0000312994075 , 5.64097087378641 ,,,
period1,sc01,t7279, 6.93123091666667E-05 , 5.92504854368932 ,,,
period1,sc01,t7280, 0.035025397075 , 5.76271844660194 ,,,
period1,sc01,t7281, 1.200351304 , 5.33660194174757 ,,,
period1,sc01,t7282, 3.11893418 , 7.6295145631068 ,,,
period1,sc01,t7283, 4.552327255 , 8.19766990291262 ,,,
period1,sc01,t7284, 5.276217215 , 8.52233009708738 ,,,
period1,sc01,t7285, 5.573972555 , 8.98902912621359 ,,,
period1,sc01,t7286, 5.4888436125 , 9.0904854368932 ,,,
period1,sc01,t7287, 4.83158873 , 8.86728155339806 ,,,
period1,sc01,t7288, 3.8245942725 , 8.42087378640777 ,,,
period1,sc01,t7289, 2.22528984425 , 8.09621359223301 ,,,
period1,sc01,t7290, 0.5216712965 , 8.38029126213592 ,,,
period1,sc01,t7291, 0.02017042645 , 9.21223300970874 ,,,
period1,sc01,t7292, 1.36991616666667E-05 , 8.7252427184466 ,,,
period1,sc01,t7293, 9.88879833333333E-06 , 8.15708737864078 ,,,
period1,sc01,t7294, 1.03424141666667E-05 , 7.97446601941748 ,,,
period1,sc01,t7295, 9.52590583333333E-06 , 7.89330097087379 ,,,
period1,sc01,t7296, 0.0000092537375 , 7.4468932038835 ,,,
period1,sc01,t7297, 2.43137416666667E-05 , 6.89902912621359 ,,,
period1,sc01,t7298, 2.52209708333333E-05 , 6.55407766990291 ,,,
period1,sc01,t7299, 2.70354291666667E-05 , 6.75699029126214 ,,,
period1,sc01,t7300, 0.00003447471 , 7.42660194174757 ,,,
period1,sc01,t7301, 1.48785583333333E-05 , 8.07592233009709 ,,,
period1,sc01,t7302, 2.41322966666667E-05 , 8.15708737864078 ,,,
period1,sc01,t7303, 4.45449533333333E-05 , 7.69038834951456 ,,,
period1,sc01,t7304, 0.015331265975 , 6.55407766990291 ,,,
period1,sc01,t7305, 1.05024479125 , 5.45834951456311 ,,,
period1,sc01,t7306, 3.2527541125 , 5.74242718446602 ,,,
period1,sc01,t7307, 4.7281265 , 5.51922330097087 ,,,
period1,sc01,t7308, 5.42974489 , 5.78300970873786 ,,,
period1,sc01,t7309, 5.4074760425 , 7.40631067961165 ,,,
period1,sc01,t7310, 4.8074881875 , 9.96300970873786 ,,,
period1,sc01,t7311, 4.13482855 , 11.8298058252427 ,,,
period1,sc01,t7312, 3.4697760325 , 11.9718446601942 ,,,
period1,sc01,t7313, 2.00779162775 , 10.8964077669903 ,,,
period1,sc01,t7314, 0.3719703155 , 8.84699029126214 ,,,
period1,sc01,t7315, 0.0001225666625 , 7.20339805825243 ,,,
period1,sc01,t7316, 0.00003139013 , 6.55407766990291 ,,,
period1,sc01,t7317, 3.22973591666667E-05 , 6.59466019417476 ,,,
period1,sc01,t7318, 1.36991616666667E-05 , 7.04106796116505 ,,,
period1,sc01,t7319, 0.0000092537375 , 7.58893203883495 ,,,
period1,sc01,t7320, 0.00002331579 , 8.03533980582524 ,,,
period1,sc01,t7321, 0.0000447264 , 7.89330097087379 ,,,
period1,sc01,t7322, 1.86889208333333E-05 , 7.60922330097087 ,,,
period1,sc01,t7323, 0.0000574276075 , 7.48747572815534 ,,,
period1,sc01,t7324, 1.59672333333333E-05 , 7.14252427184466 ,,,
period1,sc01,t7325, 0.00002204567 , 7.26427184466019 ,,,
period1,sc01,t7326, 2.08662708333333E-05 , 7.8121359223301 ,,,
period1,sc01,t7327, 2.43137416666667E-05 , 8.80640776699029 ,,,
period1,sc01,t7328, 2.06485361666667E-04 , 10.6123300970874 ,,,
period1,sc01,t7329, 0.212923060475 , 10.7746601941748 ,,,
period1,sc01,t7330, 0.97821805225 , 12.803786407767 ,,,
period1,sc01,t7331, 1.73661901 , 13.9806796116505 ,,,
period1,sc01,t7332, 2.2964402 , 14.7720388349515 ,,,
period1,sc01,t7333, 2.705730295 , 15.421359223301 ,,,
period1,sc01,t7334, 2.65333781 , 15.8068932038835 ,,,
period1,sc01,t7335, 2.39153051975 , 15.6242718446602 ,,,
period1,sc01,t7336, 1.83068869675 , 14.6097087378641 ,,,
period1,sc01,t7337, 1.30728912875 , 13.067572815534 ,,,
period1,sc01,t7338, 0.38472958675 , 11.1399029126214 ,,,
period1,sc01,t7339, 0.0001382617275 , 10.9166990291262 ,,,
period1,sc01,t7340, 0.0000247673575 , 12.0733009708738 ,,,
period1,sc01,t7341, 1.36991616666667E-05 , 13.3719417475728 ,,,
period1,sc01,t7342, 2.18642233333333E-05 , 14.0415533980582 ,,,
period1,sc01,t7343, 0.000013517715 , 14.2038834951456 ,,,
period1,sc01,t7344, 1.71466316666667E-05 , 13.858932038835 ,,,
period1,sc01,t7345, 0.0000373778425 , 13.838640776699 ,,,
period1,sc01,t7346, 1.86889208333333E-05 , 14.6502912621359 ,,,
period1,sc01,t7347, 0.00004227688 , 16.0909708737864 ,,,
period1,sc01,t7348, 3.20251908333333E-05 , 16.6591262135922 ,,,
period1,sc01,t7349, 2.96663941666667E-05 , 16.4765048543689 ,,,
period1,sc01,t7350, 2.14106091666667E-05 , 15.7663106796117 ,,,
period1,sc01,t7351, 3.81943483333333E-05 , 14.6502912621359 ,,,
period1,sc01,t7352, 0.0220619993 , 13.838640776699 ,,,
period1,sc01,t7353, 0.527961116 , 15.2387378640777 ,,,
period1,sc01,t7354, 1.81918412375 , 16.9026213592233 ,,,
period1,sc01,t7355, 2.8749866025 , 17.2272815533981 ,,,
period1,sc01,t7356, 3.7468683225 , 17.247572815534 ,,,
period1,sc01,t7357, 4.2735148625 , 17.1664077669903 ,,,
period1,sc01,t7358, 4.3470439725 , 17.1461165048544 ,,,
period1,sc01,t7359, 3.9087624625 , 17.0243689320388 ,,,
period1,sc01,t7360, 3.14006536 , 16.6997087378641 ,,,
period1,sc01,t7361, 2.25994237075 , 15.8677669902913 ,,,
period1,sc01,t7362, 0.56636412725 , 14.3256310679612 ,,,
period1,sc01,t7363, 0.0001354493175 , 13.6560194174757 ,,,
period1,sc01,t7364, 0.00002395085 , 13.4531067961165 ,,,
period1,sc01,t7365, 3.52912141666667E-05 , 13.1690291262136 ,,,
period1,sc01,t7366, 0.000022227115 , 12.6211650485437 ,,,
period1,sc01,t7367, 0.00001152181 , 11.505145631068 ,,,
period1,sc01,t7368, 2.56745866666667E-05 , 9.51660194174757 ,,,
period1,sc01,t7369, 3.92830233333333E-05 , 8.19766990291262 ,,,
period1,sc01,t7370, 0.00002794266 , 7.26427184466019 ,,,
period1,sc01,t7371, 5.17120633333333E-05 , 6.27 ,,,
period1,sc01,t7372, 0.00003855724 , 5.55980582524272 ,,,
period1,sc01,t7373, 0.000033113865 , 5.82359223300971 ,,,
period1,sc01,t7374, 2.54024158333333E-05 , 6.6352427184466 ,,,
period1,sc01,t7375, 4.75388091666667E-05 , 7.4468932038835 ,,,
period1,sc01,t7376, 0.02215725835 , 7.93388349514563 ,,,
period1,sc01,t7377, 0.83761023025 , 8.25854368932039 ,,,
period1,sc01,t7378, 2.7000555775 , 10.5311650485437 ,,,
period1,sc01,t7379, 4.1884730125 , 11.7689320388349 ,,,
period1,sc01,t7380, 5.38428454 , 12.6414563106796 ,,,
period1,sc01,t7381, 5.7752495175 , 13.6560194174757 ,,,
period1,sc01,t7382, 5.4134147625 , 14.7517475728155 ,,,
period1,sc01,t7383, 4.7745829825 , 15.664854368932 ,,,
period1,sc01,t7384, 3.54271998 , 16.3547572815534 ,,,
period1,sc01,t7385, 1.95359466325 , 16.4359223300971 ,,,
period1,sc01,t7386, 0.43705403025 , 14.5691262135922 ,,,
period1,sc01,t7387, 1.67655953333333E-04 , 13.838640776699 ,,,
period1,sc01,t7388, 0.0000401902525 , 13.574854368932 ,,,
period1,sc01,t7389, 3.63798908333333E-05 , 13.4531067961165 ,,,
period1,sc01,t7390, 2.24992833333333E-05 , 14.4067961165049 ,,,
period1,sc01,t7391, 0.000012247595 , 15.2793203883495 ,,,
period1,sc01,t7392, 2.83055516666667E-05 , 15.7663106796117 ,,,
period1,sc01,t7393, 3.68335041666667E-05 , 15.7663106796117 ,,,
period1,sc01,t7394, 2.99385633333333E-05 , 15.7663106796117 ,,,
period1,sc01,t7395, 0.00004254905 , 15.948932038835 ,,,
period1,sc01,t7396, 0.00004009953 , 15.3199029126214 ,,,
period1,sc01,t7397, 0.000038375795 , 14.6908737864078 ,,,
period1,sc01,t7398, 2.74890441666667E-05 , 14.3865048543689 ,,,
period1,sc01,t7399, 4.52707358333333E-05 , 14.0415533980582 ,,,
period1,sc01,t7400, 0.02027112885 , 12.8849514563107 ,,,
period1,sc01,t7401, 0.8298479775 , 12.4588349514563 ,,,
period1,sc01,t7402, 2.6073031875 , 14.8532038834951 ,,,
period1,sc01,t7403, 4.1324824575 , 13.858932038835 ,,,
period1,sc01,t7404, 5.0938042725 , 12.4385436893204 ,,,
period1,sc01,t7405, 5.721354655 , 11.7283495145631 ,,,
period1,sc01,t7406, 5.74646223 , 12.0935922330097 ,,,
period1,sc01,t7407, 5.43939055 , 12.8849514563107 ,,,
period1,sc01,t7408, 4.6058873475 , 13.5545631067961 ,,,
period1,sc01,t7409, 3.151074585 , 13.1487378640777 ,,,
period1,sc01,t7410, 0.885950123 , 11.3833980582524 ,,,
period1,sc01,t7411, 3.72780471666667E-04 , 10.6123300970874 ,,,
period1,sc01,t7412, 0.0000423676025 , 10.0441747572816 ,,,
period1,sc01,t7413, 3.71963966666667E-05 , 9.7195145631068 ,,,
period1,sc01,t7414, 2.84869966666667E-05 , 10.4702912621359 ,,,
period1,sc01,t7415, 1.18847016666667E-05 , 11.0181553398058 ,,,
period1,sc01,t7416, 3.23880816666667E-05 , 10.0238834951456 ,,,
period1,sc01,t7417, 0.00005624821 , 8.86728155339806 ,,,
period1,sc01,t7418, 3.06643466666667E-05 , 8.62378640776699 ,,,
period1,sc01,t7419, 0.00006341532 , 9.21223300970874 ,,,
period1,sc01,t7420, 4.06438683333333E-05 , 9.43543689320388 ,,,
period1,sc01,t7421, 4.30933858333333E-05 , 8.92815533980582 ,,,
period1,sc01,t7422, 0.00003447471 , 8.42087378640777 ,,,
period1,sc01,t7423, 7.45742391666667E-05 , 8.78611650485437 ,,,
period1,sc01,t7424, 0.024135925175 , 7.97446601941748 ,,,
period1,sc01,t7425, 1.440033996 , 6.91932038834952 ,,,
period1,sc01,t7426, 4.59189243 , 8.07592233009709 ,,,
period1,sc01,t7427, 6.5885904575 , 8.62378640776699 ,,,
period1,sc01,t7428, 7.65386713 , 8.52233009708738 ,,,
period1,sc01,t7429, 8.11382144 , 8.52233009708738 ,,,
period1,sc01,t7430, 8.0495351775 , 8.92815533980582 ,,,
period1,sc01,t7431, 7.45991423 , 9.27310679611651 ,,,
period1,sc01,t7432, 6.288314835 , 9.45572815533981 ,,,
period1,sc01,t7433, 4.2033552 , 9.31368932038835 ,,,
period1,sc01,t7434, 1.150449162 , 9.49631067961165 ,,,
period1,sc01,t7435, 0.01380984265 , 10.3485436893204 ,,,
period1,sc01,t7436, 4.63594116666667E-05 , 10.1253398058252 ,,,
period1,sc01,t7437, 0.000038375795 , 9.59776699029126 ,,,
period1,sc01,t7438, 0.0000268539825 , 9.65864077669903 ,,,
period1,sc01,t7439, 0.000011975425 , 9.45572815533981 ,,,
period1,sc01,t7440, 3.14808533333333E-05 , 8.9078640776699 ,,,
period1,sc01,t7441, 5.82441141666667E-05 , 8.25854368932039 ,,,
period1,sc01,t7442, 3.05736233333333E-05 , 7.16281553398058 ,,,
period1,sc01,t7443, 6.45039941666667E-05 , 6.00621359223301 ,,,
period1,sc01,t7444, 4.14603733333333E-05 , 5.17427184466019 ,,,
period1,sc01,t7445, 4.28212183333333E-05 , 4.56553398058252 ,,,
period1,sc01,t7446, 3.61077208333333E-05 , 4.82932038834951 ,,,
period1,sc01,t7447, 7.86567708333333E-05 , 5.80330097087379 ,,,
period1,sc01,t7448, 0.020390883125 , 7.6295145631068 ,,,
period1,sc01,t7449, 1.32309124725 , 8.84699029126214 ,,,
period1,sc01,t7450, 4.5324317225 , 12.276213592233 ,,,
period1,sc01,t7451, 6.5610415375 , 13.9806796116505 ,,,
period1,sc01,t7452, 7.6567221775 , 14.3459223300971 ,,,
period1,sc01,t7453, 8.138700385 , 13.8995145631068 ,,,
period1,sc01,t7454, 8.2081006975 , 12.9864077669903 ,,,
period1,sc01,t7455, 7.880442175 , 12.3167961165049 ,,,
period1,sc01,t7456, 6.760045885 , 11.7689320388349 ,,,
period1,sc01,t7457, 4.53623392 , 11.9921359223301 ,,,
period1,sc01,t7458, 1.22023595325 , 12.3573786407767 ,,,
period1,sc01,t7459, 0.012851808625 , 13.5342718446602 ,,,
period1,sc01,t7460, 4.34562783333333E-05 , 14.5894174757282 ,,,
period1,sc01,t7461, 3.97366391666667E-05 , 15.2184466019417 ,,,
period1,sc01,t7462, 2.74890441666667E-05 , 15.3807766990291 ,,,
period1,sc01,t7463, 1.17032558333333E-05 , 15.3199029126214 ,,,
period1,sc01,t7464, 3.20251908333333E-05 , 14.7517475728155 ,,,
period1,sc01,t7465, 0.00005624821 , 13.5545631067961 ,,,
period1,sc01,t7466, 2.34972358333333E-05 , 13.0472815533981 ,,,
period1,sc01,t7467, 5.94235108333333E-05 , 12.4385436893204 ,,,
period1,sc01,t7468, 3.66520591666667E-05 , 12.1544660194175 ,,,
period1,sc01,t7469, 4.10974808333333E-05 , 11.9515533980583 ,,,
period1,sc01,t7470, 3.32953116666667E-05 , 11.9718446601942 ,,,
period1,sc01,t7471, 7.00380933333333E-05 , 12.2965048543689 ,,,
period1,sc01,t7472, 0.013336269 , 11.9718446601942 ,,,
period1,sc01,t7473, 1.00785722975 , 11.9718446601942 ,,,
period1,sc01,t7474, 3.47860519 , 14.3053398058252 ,,,
period1,sc01,t7475, 5.80655981 , 14.0009708737864 ,,,
period1,sc01,t7476, 7.107760525 , 13.067572815534 ,,,
period1,sc01,t7477, 7.8275053525 , 11.7689320388349 ,,,
period1,sc01,t7478, 8.0597061275 , 10.1050485436893 ,,,
period1,sc01,t7479, 7.6658942675 , 8.40058252427184 ,,,
period1,sc01,t7480, 6.578386855 , 7.26427184466019 ,,,
period1,sc01,t7481, 4.4236513125 , 6.29029126213592 ,,,
period1,sc01,t7482, 1.17669439525 , 6.37145631067961 ,,,
period1,sc01,t7483, 0.00037024023 , 7.10194174757281 ,,,
period1,sc01,t7484, 3.81943483333333E-05 , 8.31941747572816 ,,,
period1,sc01,t7485, 3.00292866666667E-05 , 9.82097087378641 ,,,
period1,sc01,t7486, 2.15013316666667E-05 , 10.7543689320388 ,,,
period1,sc01,t7487, 1.10681966666667E-05 , 11.1601941747573 ,,,
period1,sc01,t7488, 2.46766333333333E-05 , 10.6732038834951 ,,,
period1,sc01,t7489, 0.0000576090525 , 8.84699029126214 ,,,
period1,sc01,t7490, 0.0000293035025 , 6.85844660194175 ,,,
period1,sc01,t7491, 6.32338741666667E-05 , 6.00621359223301 ,,,
period1,sc01,t7492, 0.000042095435 , 5.96563106796117 ,,,
period1,sc01,t7493, 0.0000403716975 , 5.96563106796117 ,,,
period1,sc01,t7494, 2.99385633333333E-05 , 5.66126213592233 ,,,
period1,sc01,t7495, 4.79017016666667E-05 , 5.29601941747573 ,,,
period1,sc01,t7496, 4.06983011666667E-04 , 5.94533980582524 ,,,
period1,sc01,t7497, 1.06192083125 , 5.3568932038835 ,,,
period1,sc01,t7498, 4.0166855375 , 5.29601941747573 ,,,
period1,sc01,t7499, 6.1315320275 , 4.60611650485437 ,,,
period1,sc01,t7500, 7.4926343625 , 5.25543689320388 ,,,
period1,sc01,t7501, 8.1414955575 , 6.91932038834952 ,,,
period1,sc01,t7502, 8.225500445 , 8.52233009708738 ,,,
period1,sc01,t7503, 7.6902207125 , 9.69922330097087 ,,,
period1,sc01,t7504, 6.5026041825 , 9.29339805825243 ,,,
period1,sc01,t7505, 4.3324176225 , 7.4468932038835 ,,,
period1,sc01,t7506, 1.1332970875 , 7.56864077669903 ,,,
period1,sc01,t7507, 0.0003636174575 , 8.96873786407767 ,,,
period1,sc01,t7508, 4.75388091666667E-05 , 10.0238834951456 ,,,
period1,sc01,t7509, 3.41118183333333E-05 , 11.0993203883495 ,,,
period1,sc01,t7510, 2.63096466666667E-05 , 13.7574757281553 ,,,
period1,sc01,t7511, 1.03424141666667E-05 , 15.4416504854369 ,,,
period1,sc01,t7512, 3.21159133333333E-05 , 15.8474757281553 ,,,
period1,sc01,t7513, 0.000055794595 , 15.5228155339806 ,,,
period1,sc01,t7514, 0.0000308457925 , 14.6908737864078 ,,,
period1,sc01,t7515, 0.00006341532 , 14.9343689320388 ,,,
period1,sc01,t7516, 0.0000403716975 , 14.9140776699029 ,,,
period1,sc01,t7517, 0.000043637725 , 15.0966990291262 ,,,
period1,sc01,t7518, 0.00003574483 , 15.2184466019417 ,,,
period1,sc01,t7519, 7.60258058333333E-05 , 15.2996116504854 ,,,
period1,sc01,t7520, 0.014697112775 , 15.2996116504854 ,,,
period1,sc01,t7521, 1.186361829 , 15.7866019417476 ,,,
period1,sc01,t7522, 4.409691775 , 17.0446601941748 ,,,
period1,sc01,t7523, 6.3925064775 , 17.2678640776699 ,,,
period1,sc01,t7524, 7.3947515875 , 16.7605825242718 ,,,
period1,sc01,t7525, 7.8465462775 , 17.3084466019417 ,,,
period1,sc01,t7526, 7.85249861 , 17.1055339805825 ,,,
period1,sc01,t7527, 7.429874965 , 16.8823300970874 ,,,
period1,sc01,t7528, 6.32579247 , 17.0649514563107 ,,,
period1,sc01,t7529, 4.22116048 , 17.1664077669903 ,,,
period1,sc01,t7530, 1.088895477 , 16.6388349514563 ,,,
period1,sc01,t7531, 0.0002991134625 , 16.0503883495146 ,,,
period1,sc01,t7532, 0.000049897605 , 15.3401941747573 ,,,
period1,sc01,t7533, 3.70149516666667E-05 , 14.8734951456311 ,,,
period1,sc01,t7534, 2.52209708333333E-05 , 14.2647572815534 ,,,
period1,sc01,t7535, 0.000010705305 , 13.2704854368932 ,,,
period1,sc01,t7536, 0.0000319344675 , 12.7834951456311 ,,,
period1,sc01,t7537, 5.52502566666667E-05 , 12.8240776699029 ,,,
period1,sc01,t7538, 3.01200091666667E-05 , 11.484854368932 ,,,
period1,sc01,t7539, 6.37782116666667E-05 , 9.69922330097087 ,,,
period1,sc01,t7540, 4.10067591666667E-05 , 8.01504854368932 ,,,
period1,sc01,t7541, 0.0000423676025 , 7.02077669902912 ,,,
period1,sc01,t7542, 3.71963966666667E-05 , 6.18883495145631 ,,,
period1,sc01,t7543, 7.61165283333333E-05 , 5.76271844660194 ,,,
period1,sc01,t7544, 0.012740219425 , 7.22368932038835 ,,,
period1,sc01,t7545, 1.09236018525 , 7.48747572815534 ,,,
period1,sc01,t7546, 4.15500442 , 7.20339805825243 ,,,
period1,sc01,t7547, 6.14361904 , 7.6295145631068 ,,,
period1,sc01,t7548, 7.1904971025 , 8.96873786407767 ,,,
period1,sc01,t7549, 7.6243994175 , 9.21223300970874 ,,,
period1,sc01,t7550, 7.63715869 , 11.0993203883495 ,,,
period1,sc01,t7551, 7.201098075 , 11.8298058252427 ,,,
period1,sc01,t7552, 6.1001754625 , 10.6934951456311 ,,,
period1,sc01,t7553, 3.9961068575 , 8.40058252427184 ,,,
period1,sc01,t7554, 0.99043842975 , 8.48174757281553 ,,,
period1,sc01,t7555, 2.60193329166667E-04 , 9.45572815533981 ,,,
period1,sc01,t7556, 4.58150741666667E-05 , 9.73980582524272 ,,,
period1,sc01,t7557, 0.0000375592875 , 9.82097087378641 ,,,
period1,sc01,t7558, 2.69447066666667E-05 , 10.9369902912621 ,,,
period1,sc01,t7559, 1.07960266666667E-05 , 11.6268932038835 ,,,
period1,sc01,t7560, 3.41118183333333E-05 , 11.2819417475728 ,,,
period1,sc01,t7561, 0.00005561315 , 9.86155339805825 ,,,
period1,sc01,t7562, 3.15715758333333E-05 , 8.25854368932039 ,,,
period1,sc01,t7563, 6.19637541666667E-05 , 7.32514563106796 ,,,
period1,sc01,t7564, 4.24583258333333E-05 , 6.37145631067961 ,,,
period1,sc01,t7565, 4.15510966666667E-05 , 5.76271844660194 ,,,
period1,sc01,t7566, 0.000036198445 , 5.17427184466019 ,,,
period1,sc01,t7567, 7.30319491666667E-05 , 5.55980582524272 ,,,
period1,sc01,t7568, 3.36944918333333E-04 , 5.17427184466019 ,,,
period1,sc01,t7569, 0.915654621 , 4.7278640776699 ,,,
period1,sc01,t7570, 3.64947001 , 5.05252427184466 ,,,
period1,sc01,t7571, 5.476043515 , 7.02077669902912 ,,,
period1,sc01,t7572, 6.51912755 , 9.41514563106796 ,,,
period1,sc01,t7573, 7.0274897925 , 10.8558252427184 ,,,
period1,sc01,t7574, 7.0555830475 , 11.2819417475728 ,,,
period1,sc01,t7575, 6.7205024925 , 10.8355339805825 ,,,
period1,sc01,t7576, 5.724590745 , 10.8355339805825 ,,,
period1,sc01,t7577, 3.7192023675 , 10.0441747572816 ,,,
period1,sc01,t7578, 0.869984704 , 10.4094174757282 ,,,
period1,sc01,t7579, 1.84530416666667E-04 , 11.5863106796116 ,,,
period1,sc01,t7580, 4.74480858333333E-05 , 11.3428155339806 ,,,
period1,sc01,t7581, 3.70149516666667E-05 , 10.2673786407767 ,,,
period1,sc01,t7582, 2.73983208333333E-05 , 9.84126213592233 ,,,
period1,sc01,t7583, 0.00001152181 , 9.61805825242718 ,,,
period1,sc01,t7584, 0.000031208685 , 9.43543689320388 ,,,
period1,sc01,t7585, 5.51595341666667E-05 , 9.31368932038835 ,,,
period1,sc01,t7586, 2.91220566666667E-05 , 8.76582524271845 ,,,
period1,sc01,t7587, 0.0000621452 , 8.13679611650486 ,,,
period1,sc01,t7588, 3.90108541666667E-05 , 7.89330097087379 ,,,
period1,sc01,t7589, 3.99180841666667E-05 , 9.04990291262136 ,,,
period1,sc01,t7590, 3.32953116666667E-05 , 11.484854368932 ,,,
period1,sc01,t7591, 6.59555608333333E-05 , 13.4531067961165 ,,,
period1,sc01,t7592, 2.81603938333333E-04 , 14.1835922330097 ,,,
period1,sc01,t7593, 0.73764536825 , 14.0212621359223 ,,,
period1,sc01,t7594, 3.2730932825 , 15.3807766990291 ,,,
period1,sc01,t7595, 5.4187193325 , 15.6242718446602 ,,,
period1,sc01,t7596, 6.7076425125 , 15.3807766990291 ,,,
period1,sc01,t7597, 7.34091661 , 15.0155339805825 ,,,
period1,sc01,t7598, 7.3975141 , 14.6097087378641 ,,,
period1,sc01,t7599, 6.90648084 , 14.0415533980582 ,,,
period1,sc01,t7600, 5.817117235 , 13.4531067961165 ,,,
period1,sc01,t7601, 3.642834535 , 11.484854368932 ,,,
period1,sc01,t7602, 0.825670187 , 10.0238834951456 ,,,
period1,sc01,t7603, 2.07301868333333E-04 , 9.94271844660194 ,,,
period1,sc01,t7604, 0.0000404624225 , 9.45572815533981 ,,,
period1,sc01,t7605, 3.60169983333333E-05 , 9.29339805825243 ,,,
period1,sc01,t7606, 2.52209708333333E-05 , 9.76009708737864 ,,,
period1,sc01,t7607, 0.000010705305 , 10.6732038834951 ,,,
period1,sc01,t7608, 2.93942258333333E-05 , 11.5863106796116 ,,,
period1,sc01,t7609, 5.53409791666667E-05 , 12.6820388349515 ,,,
period1,sc01,t7610, 0.0000308457925 , 12.7834951456311 ,,,
period1,sc01,t7611, 6.27802591666667E-05 , 11.7283495145631 ,,,
period1,sc01,t7612, 4.27304941666667E-05 , 10.7746601941748 ,,,
period1,sc01,t7613, 3.70149516666667E-05 , 10.6123300970874 ,,,
period1,sc01,t7614, 0.000030936515 , 11.7283495145631 ,,,
period1,sc01,t7615, 5.28914616666667E-05 , 12.1950485436893 ,,,
period1,sc01,t7616, 2.10567893333333E-04 , 11.8906796116505 ,,,
period1,sc01,t7617, 0.5674092555 , 12.8849514563107 ,,,
period1,sc01,t7618, 2.99029906 , 14.9952427184466 ,,,
period1,sc01,t7619, 5.1747254825 , 17.9577669902913 ,,,
period1,sc01,t7620, 6.5526805125 , 19.4187378640777 ,,,
period1,sc01,t7621, 7.3188845475 , 19.6622330097087 ,,,
period1,sc01,t7622, 7.4437882325 , 19.4187378640777 ,,,
period1,sc01,t7623, 7.073216865 , 18.6882524271845 ,,,
period1,sc01,t7624, 5.968717955 , 18.0795145631068 ,,,
period1,sc01,t7625, 3.7832491225 , 16.9229126213592 ,,,
period1,sc01,t7626, 0.819396697 , 15.7866019417476 ,,,
period1,sc01,t7627, 1.90064513333333E-04 , 15.9083495145631 ,,,
period1,sc01,t7628, 0.000037468565 , 16.2938834951456 ,,,
period1,sc01,t7629, 0.000036198445 , 16.0300970873786 ,,,
